WINDOW	CHROM	CHROM_WINDOW	STRAIN	GROUP	MEAN_COVERAGE	MEDIAN_COVERAGE	GENE_COUNT
7	Supercontig_1.1	6	B24.133F	B24.133F	1.09	0.88	20
7	Supercontig_1.1	6	B25.135C	B25.135C	1.00	0.78	20
7	Supercontig_1.1	6	B26.131A	B26.131A	1.06	0.87	20
7	Supercontig_1.1	6	B27.136A	B27.136A	1.12	0.92	20
7	Supercontig_1.1	6	B28.13UM	B28.13UM	1.11	0.87	20
7	Supercontig_1.1	6	B29.13MM	B29.13MM	1.04	0.82	20
7	Supercontig_1.1	6	C10.9M3	C10.9M3	1.05	0.90	20
7	Supercontig_1.1	6	C11.9M41	C11.9M41	0.99	0.77	20
7	Supercontig_1.1	6	C12.9U1	C12.9U1	1.13	0.93	20
7	Supercontig_1.1	6	C13.9U2	C13.9U2	1.14	0.96	20
7	Supercontig_1.1	6	C14.9U3	C14.9U3	1.18	0.99	20
7	Supercontig_1.1	6	C15.9U4s	C15.9U4s	1.19	1.03	20
7	Supercontig_1.1	6	C30.13LM	C30.13LM	1.00	0.82	20
7	Supercontig_1.1	6	C31.13MP	C31.13MP	1.00	0.73	20
7	Supercontig_1.1	6	C4.9L1	C4.9L1	1.12	0.94	20
7	Supercontig_1.1	6	C5.9L2	C5.9L2	1.04	0.87	20
7	Supercontig_1.1	6	C6.9L3	C6.9L3	1.09	0.89	20
7	Supercontig_1.1	6	C7.9L4	C7.9L4	1.02	0.82	20
7	Supercontig_1.1	6	C8.9M1	C8.9M1	0.96	0.76	20
7	Supercontig_1.1	6	C9.9M2	C9.9M2	1.12	0.92	20
7	Supercontig_1.1	6	ctl1.AL1B	ctl1.AL1B	1.20	0.99	20
7	Supercontig_1.1	6	ctl2.AL1B	ctl2.AL1B	1.19	0.99	20
7	Supercontig_1.1	6	ctl3.C9L1	ctl3.C9L1	1.09	0.90	20
8	Supercontig_1.1	7	A10.L4C	A10.L4C	1.02	1.03	20
8	Supercontig_1.1	7	A11.L11G	A11.L11G	1.00	0.98	20
8	Supercontig_1.1	7	A12.L10B	A12.L10B	1.08	1.07	20
8	Supercontig_1.1	7	A13.L3B	A13.L3B	1.02	1.02	20
8	Supercontig_1.1	7	A14.L4E	A14.L4E	1.02	1.00	20
8	Supercontig_1.1	7	A15.L4G	A15.L4G	1.01	1.01	20
8	Supercontig_1.1	7	A16.L7C	A16.L7C	1.01	1.01	20
8	Supercontig_1.1	7	A17.L1B	A17.L1B	0.99	0.99	20
8	Supercontig_1.1	7	A18.S4H	A18.S4H	0.91	0.91	20
8	Supercontig_1.1	7	A19.S3B	A19.S3B	0.97	0.96	20
8	Supercontig_1.1	7	A2.U10A	A2.U10A	0.98	0.99	20
8	Supercontig_1.1	7	A20.S1E	A20.S1E	0.89	0.89	20
8	Supercontig_1.1	7	A21.S8A	A21.S8A	0.95	0.95	20
8	Supercontig_1.1	7	A22.UpperP	A22.UpperP	1.00	0.99	20
8	Supercontig_1.1	7	A23.LowerP	A23.LowerP	0.99	0.98	20
8	Supercontig_1.1	7	A24.SputuP	A24.SputuP	0.98	0.98	20
8	Supercontig_1.1	7	A3.U3G	A3.U3G	1.03	1.03	20
8	Supercontig_1.1	7	A4.U3B	A4.U3B	0.97	0.96	20
8	Supercontig_1.1	7	A5.U10D	A5.U10D	0.91	0.93	20
8	Supercontig_1.1	7	A6.U5C	A6.U5C	0.98	0.98	20
8	Supercontig_1.1	7	A7.U3E	A7.U3E	1.11	1.11	20
8	Supercontig_1.1	7	A8.U2E	A8.U2E	0.88	0.89	20
8	Supercontig_1.1	7	A9.L3D	A9.L3D	1.04	1.04	20
8	Supercontig_1.1	7	ATCC42720	ATCC42720	1.08	1.07	20
8	Supercontig_1.1	7	B16.1310D	B16.1310D	0.74	0.74	20
8	Supercontig_1.1	7	B17.1311G	B17.1311G	0.84	0.84	20
8	Supercontig_1.1	7	B18.1312G	B18.1312G	0.75	0.74	20
8	Supercontig_1.1	7	B19.1310A	B19.1310A	0.81	0.81	20
8	Supercontig_1.1	7	B20.1311A	B20.1311A	0.84	0.84	20
8	Supercontig_1.1	7	B21.1312A	B21.1312A	0.77	0.76	20
8	Supercontig_1.1	7	B22.134E	B22.134E	0.76	0.76	20
8	Supercontig_1.1	7	B23.133H	B23.133H	0.86	0.86	20
8	Supercontig_1.1	7	B24.133F	B24.133F	0.83	0.85	20
8	Supercontig_1.1	7	B25.135C	B25.135C	0.77	0.77	20
8	Supercontig_1.1	7	B26.131A	B26.131A	0.84	0.85	20
8	Supercontig_1.1	7	B27.136A	B27.136A	0.90	0.90	20
8	Supercontig_1.1	7	B28.13UM	B28.13UM	0.85	0.84	20
8	Supercontig_1.1	7	B29.13MM	B29.13MM	0.77	0.74	20
8	Supercontig_1.1	7	C10.9M3	C10.9M3	0.85	0.85	20
8	Supercontig_1.1	7	C11.9M41	C11.9M41	0.75	0.74	20
8	Supercontig_1.1	7	C12.9U1	C12.9U1	0.89	0.89	20
8	Supercontig_1.1	7	C13.9U2	C13.9U2	0.94	0.94	20
8	Supercontig_1.1	7	C14.9U3	C14.9U3	0.95	0.95	20
8	Supercontig_1.1	7	C15.9U4s	C15.9U4s	0.99	0.98	20
8	Supercontig_1.1	7	C30.13LM	C30.13LM	0.78	0.78	20
8	Supercontig_1.1	7	C31.13MP	C31.13MP	0.67	0.67	20
8	Supercontig_1.1	7	C4.9L1	C4.9L1	0.91	0.91	20
8	Supercontig_1.1	7	C5.9L2	C5.9L2	0.84	0.84	20
8	Supercontig_1.1	7	C6.9L3	C6.9L3	0.87	0.87	20
8	Supercontig_1.1	7	C7.9L4	C7.9L4	0.81	0.80	20
8	Supercontig_1.1	7	C8.9M1	C8.9M1	0.74	0.73	20
8	Supercontig_1.1	7	C9.9M2	C9.9M2	0.90	0.90	20
8	Supercontig_1.1	7	ctl1.AL1B	ctl1.AL1B	0.97	0.96	20
8	Supercontig_1.1	7	ctl2.AL1B	ctl2.AL1B	0.97	0.97	20
8	Supercontig_1.1	7	ctl3.C9L1	ctl3.C9L1	0.90	0.90	20
9	Supercontig_1.1	8	A10.L4C	A10.L4C	0.90	0.89	20
9	Supercontig_1.1	8	A11.L11G	A11.L11G	0.86	0.85	20
9	Supercontig_1.1	8	A12.L10B	A12.L10B	0.96	0.94	20
9	Supercontig_1.1	8	A13.L3B	A13.L3B	0.90	0.88	20
9	Supercontig_1.1	8	A14.L4E	A14.L4E	0.91	0.90	20
9	Supercontig_1.1	8	A15.L4G	A15.L4G	0.88	0.90	20
9	Supercontig_1.1	8	A16.L7C	A16.L7C	0.91	0.90	20
9	Supercontig_1.1	8	A17.L1B	A17.L1B	0.90	0.88	20
9	Supercontig_1.1	8	A18.S4H	A18.S4H	0.83	0.81	20
9	Supercontig_1.1	8	A19.S3B	A19.S3B	0.85	0.84	20
9	Supercontig_1.1	8	A2.U10A	A2.U10A	0.87	0.85	20
9	Supercontig_1.1	8	A20.S1E	A20.S1E	0.79	0.78	20
9	Supercontig_1.1	8	A21.S8A	A21.S8A	0.86	0.86	20
9	Supercontig_1.1	8	A22.UpperP	A22.UpperP	0.88	0.86	20
9	Supercontig_1.1	8	A23.LowerP	A23.LowerP	0.87	0.87	20
9	Supercontig_1.1	8	A24.SputuP	A24.SputuP	0.84	0.82	20
9	Supercontig_1.1	8	A3.U3G	A3.U3G	0.91	0.91	20
9	Supercontig_1.1	8	A4.U3B	A4.U3B	0.87	0.88	20
9	Supercontig_1.1	8	A5.U10D	A5.U10D	0.79	0.78	20
9	Supercontig_1.1	8	A6.U5C	A6.U5C	0.87	0.85	20
9	Supercontig_1.1	8	A7.U3E	A7.U3E	0.97	0.94	20
9	Supercontig_1.1	8	A8.U2E	A8.U2E	0.80	0.80	20
9	Supercontig_1.1	8	A9.L3D	A9.L3D	0.94	0.96	20
9	Supercontig_1.1	8	ATCC42720	ATCC42720	0.94	0.92	20
9	Supercontig_1.1	8	B16.1310D	B16.1310D	0.70	0.69	20
9	Supercontig_1.1	8	B17.1311G	B17.1311G	0.77	0.77	20
9	Supercontig_1.1	8	B18.1312G	B18.1312G	0.72	0.73	20
9	Supercontig_1.1	8	B19.1310A	B19.1310A	0.75	0.75	20
9	Supercontig_1.1	8	B20.1311A	B20.1311A	0.78	0.78	20
9	Supercontig_1.1	8	B21.1312A	B21.1312A	0.72	0.72	20
9	Supercontig_1.1	8	B22.134E	B22.134E	0.72	0.72	20
9	Supercontig_1.1	8	B23.133H	B23.133H	0.81	0.82	20
9	Supercontig_1.1	8	B24.133F	B24.133F	0.78	0.80	20
9	Supercontig_1.1	8	B25.135C	B25.135C	0.73	0.73	20
9	Supercontig_1.1	8	B26.131A	B26.131A	0.79	0.78	20
9	Supercontig_1.1	8	B27.136A	B27.136A	0.84	0.84	20
9	Supercontig_1.1	8	B28.13UM	B28.13UM	0.85	0.86	20
9	Supercontig_1.1	8	B29.13MM	B29.13MM	0.78	0.78	20
9	Supercontig_1.1	8	C10.9M3	C10.9M3	0.77	0.79	20
9	Supercontig_1.1	8	C11.9M41	C11.9M41	0.72	0.71	20
9	Supercontig_1.1	8	C12.9U1	C12.9U1	0.81	0.81	20
9	Supercontig_1.1	8	C13.9U2	C13.9U2	0.87	0.86	20
9	Supercontig_1.1	8	C14.9U3	C14.9U3	0.86	0.86	20
9	Supercontig_1.1	8	C15.9U4s	C15.9U4s	0.88	0.89	20
9	Supercontig_1.1	8	C30.13LM	C30.13LM	0.73	0.73	20
9	Supercontig_1.1	8	C31.13MP	C31.13MP	0.61	0.61	20
9	Supercontig_1.1	8	C4.9L1	C4.9L1	0.84	0.85	20
9	Supercontig_1.1	8	C5.9L2	C5.9L2	0.77	0.77	20
9	Supercontig_1.1	8	C6.9L3	C6.9L3	0.81	0.82	20
9	Supercontig_1.1	8	C7.9L4	C7.9L4	0.76	0.75	20
9	Supercontig_1.1	8	C8.9M1	C8.9M1	0.68	0.68	20
9	Supercontig_1.1	8	C9.9M2	C9.9M2	0.83	0.83	20
9	Supercontig_1.1	8	ctl1.AL1B	ctl1.AL1B	0.90	0.89	20
9	Supercontig_1.1	8	ctl2.AL1B	ctl2.AL1B	0.90	0.91	20
9	Supercontig_1.1	8	ctl3.C9L1	ctl3.C9L1	0.85	0.84	20
10	Supercontig_1.1	9	A10.L4C	A10.L4C	0.83	0.84	20
10	Supercontig_1.1	9	A11.L11G	A11.L11G	0.79	0.78	20
10	Supercontig_1.1	9	A12.L10B	A12.L10B	0.88	0.85	20
10	Supercontig_1.1	9	A13.L3B	A13.L3B	0.87	0.86	20
10	Supercontig_1.1	9	A14.L4E	A14.L4E	0.86	0.87	20
10	Supercontig_1.1	9	A15.L4G	A15.L4G	0.83	0.83	20
10	Supercontig_1.1	9	A16.L7C	A16.L7C	0.87	0.87	20
10	Supercontig_1.1	9	A17.L1B	A17.L1B	0.84	0.84	20
10	Supercontig_1.1	9	A18.S4H	A18.S4H	0.76	0.77	20
10	Supercontig_1.1	9	A19.S3B	A19.S3B	0.80	0.79	20
10	Supercontig_1.1	9	A2.U10A	A2.U10A	0.81	0.81	20
10	Supercontig_1.1	9	A20.S1E	A20.S1E	0.74	0.75	20
10	Supercontig_1.1	9	A21.S8A	A21.S8A	0.81	0.82	20
10	Supercontig_1.1	9	A22.UpperP	A22.UpperP	0.81	0.81	20
10	Supercontig_1.1	9	A23.LowerP	A23.LowerP	0.80	0.81	20
10	Supercontig_1.1	9	A24.SputuP	A24.SputuP	0.78	0.80	20
10	Supercontig_1.1	9	A3.U3G	A3.U3G	0.87	0.87	20
10	Supercontig_1.1	9	A4.U3B	A4.U3B	0.81	0.81	20
10	Supercontig_1.1	9	A5.U10D	A5.U10D	0.78	0.78	20
10	Supercontig_1.1	9	A6.U5C	A6.U5C	0.82	0.82	20
10	Supercontig_1.1	9	A7.U3E	A7.U3E	0.90	0.90	20
10	Supercontig_1.1	9	A8.U2E	A8.U2E	0.75	0.74	20
10	Supercontig_1.1	9	A9.L3D	A9.L3D	0.86	0.84	20
10	Supercontig_1.1	9	ATCC42720	ATCC42720	0.85	0.83	20
10	Supercontig_1.1	9	B16.1310D	B16.1310D	0.68	0.68	20
10	Supercontig_1.1	9	B17.1311G	B17.1311G	0.72	0.73	20
10	Supercontig_1.1	9	B18.1312G	B18.1312G	0.69	0.69	20
10	Supercontig_1.1	9	B19.1310A	B19.1310A	0.74	0.72	20
10	Supercontig_1.1	9	B20.1311A	B20.1311A	0.75	0.75	20
10	Supercontig_1.1	9	B21.1312A	B21.1312A	0.72	0.72	20
10	Supercontig_1.1	9	B22.134E	B22.134E	0.71	0.71	20
10	Supercontig_1.1	9	B23.133H	B23.133H	0.77	0.77	20
10	Supercontig_1.1	9	B24.133F	B24.133F	0.75	0.76	20
10	Supercontig_1.1	9	B25.135C	B25.135C	0.70	0.69	20
10	Supercontig_1.1	9	B26.131A	B26.131A	0.77	0.77	20
10	Supercontig_1.1	9	B27.136A	B27.136A	0.80	0.80	20
10	Supercontig_1.1	9	B28.13UM	B28.13UM	0.86	0.83	20
10	Supercontig_1.1	9	B29.13MM	B29.13MM	0.77	0.76	20
10	Supercontig_1.1	9	C10.9M3	C10.9M3	0.73	0.73	20
10	Supercontig_1.1	9	C11.9M41	C11.9M41	0.68	0.67	20
10	Supercontig_1.1	9	C12.9U1	C12.9U1	0.76	0.76	20
10	Supercontig_1.1	9	C13.9U2	C13.9U2	0.82	0.81	20
10	Supercontig_1.1	9	C14.9U3	C14.9U3	0.81	0.81	20
10	Supercontig_1.1	9	C15.9U4s	C15.9U4s	0.83	0.85	20
10	Supercontig_1.1	9	C30.13LM	C30.13LM	0.71	0.71	20
10	Supercontig_1.1	9	C31.13MP	C31.13MP	0.58	0.58	20
10	Supercontig_1.1	9	C4.9L1	C4.9L1	0.79	0.77	20
10	Supercontig_1.1	9	C5.9L2	C5.9L2	0.72	0.72	20
10	Supercontig_1.1	9	C6.9L3	C6.9L3	0.75	0.75	20
10	Supercontig_1.1	9	C7.9L4	C7.9L4	0.71	0.71	20
10	Supercontig_1.1	9	C8.9M1	C8.9M1	0.63	0.63	20
10	Supercontig_1.1	9	C9.9M2	C9.9M2	0.81	0.81	20
10	Supercontig_1.1	9	ctl1.AL1B	ctl1.AL1B	0.87	0.87	20
10	Supercontig_1.1	9	ctl2.AL1B	ctl2.AL1B	0.87	0.87	20
10	Supercontig_1.1	9	ctl3.C9L1	ctl3.C9L1	0.83	0.83	20
11	Supercontig_1.1	10	A10.L4C	A10.L4C	0.88	0.88	20
11	Supercontig_1.1	10	A11.L11G	A11.L11G	0.84	0.84	20
11	Supercontig_1.1	10	A12.L10B	A12.L10B	0.92	0.94	20
11	Supercontig_1.1	10	A13.L3B	A13.L3B	0.87	0.85	20
11	Supercontig_1.1	10	A14.L4E	A14.L4E	0.88	0.89	20
11	Supercontig_1.1	10	A15.L4G	A15.L4G	0.88	0.88	20
11	Supercontig_1.1	10	A16.L7C	A16.L7C	0.91	0.93	20
11	Supercontig_1.1	10	A17.L1B	A17.L1B	0.85	0.85	20
11	Supercontig_1.1	10	A18.S4H	A18.S4H	0.80	0.79	20
11	Supercontig_1.1	10	A19.S3B	A19.S3B	0.82	0.82	20
11	Supercontig_1.1	10	A2.U10A	A2.U10A	0.84	0.84	20
11	Supercontig_1.1	10	A20.S1E	A20.S1E	0.79	0.79	20
11	Supercontig_1.1	10	A21.S8A	A21.S8A	0.84	0.83	20
11	Supercontig_1.1	10	A22.UpperP	A22.UpperP	0.85	0.86	20
11	Supercontig_1.1	10	A23.LowerP	A23.LowerP	0.85	0.85	20
11	Supercontig_1.1	10	A24.SputuP	A24.SputuP	0.81	0.80	20
11	Supercontig_1.1	10	A3.U3G	A3.U3G	0.87	0.88	20
11	Supercontig_1.1	10	A4.U3B	A4.U3B	0.87	0.87	20
11	Supercontig_1.1	10	A5.U10D	A5.U10D	0.77	0.76	20
11	Supercontig_1.1	10	A6.U5C	A6.U5C	0.86	0.87	20
11	Supercontig_1.1	10	A7.U3E	A7.U3E	0.93	0.93	20
11	Supercontig_1.1	10	A8.U2E	A8.U2E	0.79	0.79	20
11	Supercontig_1.1	10	A9.L3D	A9.L3D	0.90	0.90	20
11	Supercontig_1.1	10	ATCC42720	ATCC42720	0.86	0.87	20
11	Supercontig_1.1	10	B16.1310D	B16.1310D	0.67	0.66	20
11	Supercontig_1.1	10	B17.1311G	B17.1311G	0.70	0.69	20
11	Supercontig_1.1	10	B18.1312G	B18.1312G	0.70	0.70	20
11	Supercontig_1.1	10	B19.1310A	B19.1310A	0.74	0.73	20
11	Supercontig_1.1	10	B20.1311A	B20.1311A	0.76	0.76	20
11	Supercontig_1.1	10	B21.1312A	B21.1312A	0.74	0.74	20
11	Supercontig_1.1	10	B22.134E	B22.134E	0.73	0.74	20
11	Supercontig_1.1	10	B23.133H	B23.133H	0.77	0.78	20
11	Supercontig_1.1	10	B24.133F	B24.133F	0.75	0.75	20
11	Supercontig_1.1	10	B25.135C	B25.135C	0.70	0.70	20
11	Supercontig_1.1	10	B26.131A	B26.131A	0.78	0.78	20
11	Supercontig_1.1	10	B27.136A	B27.136A	0.81	0.82	20
11	Supercontig_1.1	10	B28.13UM	B28.13UM	0.80	0.79	20
11	Supercontig_1.1	10	B29.13MM	B29.13MM	0.74	0.72	20
11	Supercontig_1.1	10	C10.9M3	C10.9M3	0.70	0.69	20
11	Supercontig_1.1	10	C11.9M41	C11.9M41	0.66	0.65	20
11	Supercontig_1.1	10	C12.9U1	C12.9U1	0.71	0.70	20
11	Supercontig_1.1	10	C13.9U2	C13.9U2	0.83	0.83	20
11	Supercontig_1.1	10	C14.9U3	C14.9U3	0.80	0.80	20
11	Supercontig_1.1	10	C15.9U4s	C15.9U4s	0.82	0.81	20
11	Supercontig_1.1	10	C30.13LM	C30.13LM	0.72	0.72	20
11	Supercontig_1.1	10	C31.13MP	C31.13MP	0.59	0.59	20
11	Supercontig_1.1	10	C4.9L1	C4.9L1	0.76	0.76	20
11	Supercontig_1.1	10	C5.9L2	C5.9L2	0.71	0.71	20
11	Supercontig_1.1	10	C6.9L3	C6.9L3	0.73	0.74	20
11	Supercontig_1.1	10	C7.9L4	C7.9L4	0.69	0.68	20
11	Supercontig_1.1	10	C8.9M1	C8.9M1	0.60	0.60	20
11	Supercontig_1.1	10	C9.9M2	C9.9M2	0.79	0.80	20
11	Supercontig_1.1	10	ctl1.AL1B	ctl1.AL1B	0.88	0.88	20
11	Supercontig_1.1	10	ctl2.AL1B	ctl2.AL1B	0.87	0.86	20
11	Supercontig_1.1	10	ctl3.C9L1	ctl3.C9L1	0.82	0.82	20
12	Supercontig_1.1	11	A10.L4C	A10.L4C	0.89	0.89	20
12	Supercontig_1.1	11	A11.L11G	A11.L11G	0.82	0.83	20
12	Supercontig_1.1	11	A12.L10B	A12.L10B	0.94	0.95	20
12	Supercontig_1.1	11	A13.L3B	A13.L3B	0.88	0.88	20
12	Supercontig_1.1	11	A14.L4E	A14.L4E	0.89	0.89	20
12	Supercontig_1.1	11	A15.L4G	A15.L4G	0.89	0.88	20
12	Supercontig_1.1	11	A16.L7C	A16.L7C	0.91	0.90	20
12	Supercontig_1.1	11	A17.L1B	A17.L1B	0.87	0.87	20
12	Supercontig_1.1	11	A18.S4H	A18.S4H	0.78	0.78	20
12	Supercontig_1.1	11	A19.S3B	A19.S3B	0.85	0.85	20
12	Supercontig_1.1	11	A2.U10A	A2.U10A	0.85	0.86	20
12	Supercontig_1.1	11	A20.S1E	A20.S1E	0.80	0.81	20
12	Supercontig_1.1	11	A21.S8A	A21.S8A	0.83	0.84	20
12	Supercontig_1.1	11	A22.UpperP	A22.UpperP	0.86	0.87	20
12	Supercontig_1.1	11	A23.LowerP	A23.LowerP	0.83	0.85	20
12	Supercontig_1.1	11	A24.SputuP	A24.SputuP	0.82	0.81	20
12	Supercontig_1.1	11	A3.U3G	A3.U3G	0.85	0.84	20
12	Supercontig_1.1	11	A4.U3B	A4.U3B	0.89	0.89	20
12	Supercontig_1.1	11	A5.U10D	A5.U10D	0.79	0.78	20
12	Supercontig_1.1	11	A6.U5C	A6.U5C	0.88	0.89	20
12	Supercontig_1.1	11	A7.U3E	A7.U3E	0.94	0.95	20
12	Supercontig_1.1	11	A8.U2E	A8.U2E	0.80	0.78	20
12	Supercontig_1.1	11	A9.L3D	A9.L3D	0.90	0.91	20
12	Supercontig_1.1	11	ATCC42720	ATCC42720	0.81	0.80	20
12	Supercontig_1.1	11	B16.1310D	B16.1310D	0.71	0.70	20
12	Supercontig_1.1	11	B17.1311G	B17.1311G	0.70	0.69	20
12	Supercontig_1.1	11	B18.1312G	B18.1312G	0.72	0.72	20
12	Supercontig_1.1	11	B19.1310A	B19.1310A	0.76	0.77	20
12	Supercontig_1.1	11	B20.1311A	B20.1311A	0.78	0.78	20
12	Supercontig_1.1	11	B21.1312A	B21.1312A	0.76	0.75	20
12	Supercontig_1.1	11	B22.134E	B22.134E	0.75	0.75	20
12	Supercontig_1.1	11	B23.133H	B23.133H	0.81	0.81	20
12	Supercontig_1.1	11	B24.133F	B24.133F	0.75	0.75	20
12	Supercontig_1.1	11	B25.135C	B25.135C	0.72	0.72	20
12	Supercontig_1.1	11	B26.131A	B26.131A	0.80	0.81	20
12	Supercontig_1.1	11	B27.136A	B27.136A	0.83	0.83	20
12	Supercontig_1.1	11	B28.13UM	B28.13UM	0.83	0.80	20
12	Supercontig_1.1	11	B29.13MM	B29.13MM	0.76	0.74	20
12	Supercontig_1.1	11	C10.9M3	C10.9M3	0.67	0.68	20
12	Supercontig_1.1	11	C11.9M41	C11.9M41	0.65	0.65	20
12	Supercontig_1.1	11	C12.9U1	C12.9U1	0.69	0.69	20
12	Supercontig_1.1	11	C13.9U2	C13.9U2	0.84	0.85	20
12	Supercontig_1.1	11	C14.9U3	C14.9U3	0.80	0.80	20
12	Supercontig_1.1	11	C15.9U4s	C15.9U4s	0.81	0.81	20
12	Supercontig_1.1	11	C30.13LM	C30.13LM	0.75	0.75	20
12	Supercontig_1.1	11	C31.13MP	C31.13MP	0.58	0.58	20
12	Supercontig_1.1	11	C4.9L1	C4.9L1	0.75	0.76	20
12	Supercontig_1.1	11	C5.9L2	C5.9L2	0.68	0.69	20
12	Supercontig_1.1	11	C6.9L3	C6.9L3	0.72	0.72	20
12	Supercontig_1.1	11	C7.9L4	C7.9L4	0.69	0.68	20
12	Supercontig_1.1	11	C8.9M1	C8.9M1	0.59	0.59	20
12	Supercontig_1.1	11	C9.9M2	C9.9M2	0.80	0.79	20
12	Supercontig_1.1	11	ctl1.AL1B	ctl1.AL1B	0.87	0.88	20
12	Supercontig_1.1	11	ctl2.AL1B	ctl2.AL1B	0.90	0.90	20
12	Supercontig_1.1	11	ctl3.C9L1	ctl3.C9L1	0.82	0.80	20
13	Supercontig_1.1	12	A10.L4C	A10.L4C	0.96	0.99	20
13	Supercontig_1.1	12	A11.L11G	A11.L11G	0.85	0.85	20
13	Supercontig_1.1	12	A12.L10B	A12.L10B	0.97	1.00	20
13	Supercontig_1.1	12	A13.L3B	A13.L3B	0.90	0.92	20
13	Supercontig_1.1	12	A14.L4E	A14.L4E	0.94	0.96	20
13	Supercontig_1.1	12	A15.L4G	A15.L4G	0.96	0.98	20
13	Supercontig_1.1	12	A16.L7C	A16.L7C	0.99	1.00	20
13	Supercontig_1.1	12	A17.L1B	A17.L1B	0.92	0.92	20
13	Supercontig_1.1	12	A18.S4H	A18.S4H	0.82	0.83	20
13	Supercontig_1.1	12	A19.S3B	A19.S3B	0.86	0.86	20
13	Supercontig_1.1	12	A2.U10A	A2.U10A	0.89	0.90	20
13	Supercontig_1.1	12	A20.S1E	A20.S1E	0.84	0.85	20
13	Supercontig_1.1	12	A21.S8A	A21.S8A	0.84	0.86	20
13	Supercontig_1.1	12	A22.UpperP	A22.UpperP	0.89	0.91	20
13	Supercontig_1.1	12	A23.LowerP	A23.LowerP	0.90	0.91	20
13	Supercontig_1.1	12	A24.SputuP	A24.SputuP	0.86	0.89	20
13	Supercontig_1.1	12	A3.U3G	A3.U3G	0.88	0.91	20
13	Supercontig_1.1	12	A4.U3B	A4.U3B	0.91	0.91	20
13	Supercontig_1.1	12	A5.U10D	A5.U10D	0.80	0.82	20
13	Supercontig_1.1	12	A6.U5C	A6.U5C	0.91	0.93	20
13	Supercontig_1.1	12	A7.U3E	A7.U3E	0.99	1.00	20
13	Supercontig_1.1	12	A8.U2E	A8.U2E	0.82	0.84	20
13	Supercontig_1.1	12	A9.L3D	A9.L3D	0.92	0.94	20
13	Supercontig_1.1	12	ATCC42720	ATCC42720	0.84	0.85	20
13	Supercontig_1.1	12	B16.1310D	B16.1310D	0.77	0.78	20
13	Supercontig_1.1	12	B17.1311G	B17.1311G	0.71	0.71	20
13	Supercontig_1.1	12	B18.1312G	B18.1312G	0.77	0.78	20
13	Supercontig_1.1	12	B19.1310A	B19.1310A	0.78	0.79	20
13	Supercontig_1.1	12	B20.1311A	B20.1311A	0.78	0.79	20
13	Supercontig_1.1	12	B21.1312A	B21.1312A	0.77	0.78	20
13	Supercontig_1.1	12	B22.134E	B22.134E	0.80	0.81	20
13	Supercontig_1.1	12	B23.133H	B23.133H	0.86	0.87	20
13	Supercontig_1.1	12	B24.133F	B24.133F	0.80	0.82	20
13	Supercontig_1.1	12	B25.135C	B25.135C	0.72	0.72	20
13	Supercontig_1.1	12	B26.131A	B26.131A	0.78	0.79	20
13	Supercontig_1.1	12	B27.136A	B27.136A	0.82	0.83	20
13	Supercontig_1.1	12	B28.13UM	B28.13UM	0.79	0.79	20
13	Supercontig_1.1	12	B29.13MM	B29.13MM	0.77	0.77	20
13	Supercontig_1.1	12	C10.9M3	C10.9M3	0.66	0.66	20
13	Supercontig_1.1	12	C11.9M41	C11.9M41	0.65	0.65	20
13	Supercontig_1.1	12	C12.9U1	C12.9U1	0.67	0.68	20
13	Supercontig_1.1	12	C13.9U2	C13.9U2	0.86	0.87	20
13	Supercontig_1.1	12	C14.9U3	C14.9U3	0.82	0.82	20
13	Supercontig_1.1	12	C15.9U4s	C15.9U4s	0.84	0.85	20
13	Supercontig_1.1	12	C30.13LM	C30.13LM	0.76	0.77	20
13	Supercontig_1.1	12	C31.13MP	C31.13MP	0.59	0.59	20
13	Supercontig_1.1	12	C4.9L1	C4.9L1	0.74	0.75	20
13	Supercontig_1.1	12	C5.9L2	C5.9L2	0.66	0.67	20
13	Supercontig_1.1	12	C6.9L3	C6.9L3	0.72	0.72	20
13	Supercontig_1.1	12	C7.9L4	C7.9L4	0.68	0.68	20
13	Supercontig_1.1	12	C8.9M1	C8.9M1	0.58	0.59	20
13	Supercontig_1.1	12	C9.9M2	C9.9M2	0.78	0.78	20
13	Supercontig_1.1	12	ctl1.AL1B	ctl1.AL1B	0.89	0.90	20
13	Supercontig_1.1	12	ctl2.AL1B	ctl2.AL1B	0.87	0.88	20
13	Supercontig_1.1	12	ctl3.C9L1	ctl3.C9L1	0.81	0.83	20
14	Supercontig_1.1	13	A10.L4C	A10.L4C	0.94	0.95	20
14	Supercontig_1.1	13	A11.L11G	A11.L11G	0.82	0.83	20
14	Supercontig_1.1	13	A12.L10B	A12.L10B	0.96	0.96	20
14	Supercontig_1.1	13	A13.L3B	A13.L3B	0.87	0.88	20
14	Supercontig_1.1	13	A14.L4E	A14.L4E	0.93	0.93	20
14	Supercontig_1.1	13	A15.L4G	A15.L4G	0.92	0.91	20
14	Supercontig_1.1	13	A16.L7C	A16.L7C	0.98	1.00	20
14	Supercontig_1.1	13	A17.L1B	A17.L1B	0.92	0.91	20
14	Supercontig_1.1	13	A18.S4H	A18.S4H	0.81	0.81	20
14	Supercontig_1.1	13	A19.S3B	A19.S3B	0.84	0.84	20
14	Supercontig_1.1	13	A2.U10A	A2.U10A	0.88	0.87	20
