CHROM,BIN,MEAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.6,574,206.5,0.440225609756097,328
Supercontig_1.6,575,210.5,0.504715425531915,376
Supercontig_1.6,576,197.5,0.404404952830188,424
Supercontig_1.6,577,205,0.490739772727273,352
Supercontig_1.6,578,208,0.4754783625731,342
Supercontig_1.6,579,206,0.483503773584906,371
Supercontig_1.6,580,207,0.430514960629922,381
Supercontig_1.6,581,197,0.485273333333333,330
Supercontig_1.6,582,189,0.424912274368231,277
Supercontig_1.6,583,205,0.383959128065396,367
Supercontig_1.6,584,202,0.482953315649867,377
Supercontig_1.6,585,212.5,0.53705994623656,372
Supercontig_1.6,586,196,0.498714814814815,351
Supercontig_1.6,587,197,0.441237726098191,387
Supercontig_1.6,588,202,0.448991857506361,393
Supercontig_1.6,589,212,0.56502331081081,296
Supercontig_1.6,590,212.5,0.470687352941177,340
Supercontig_1.6,591,193.5,0.35355619047619,420
Supercontig_1.6,592,213.5,0.446773655913978,372
Supercontig_1.6,593,198,0.418100854700854,351
Supercontig_1.6,594,191,0.46730207253886,386
Supercontig_1.6,595,148,0.360899313501145,437
Supercontig_1.6,596,213.5,0.511988509316769,322
Supercontig_1.6,597,186,0.465365934065934,364
Supercontig_1.6,598,208,0.469054907161804,377
Supercontig_1.6,599,213,0.414371942446043,417
Supercontig_1.6,600,212,0.518742571428572,350
Supercontig_1.6,601,210,0.513161038961039,308
Supercontig_1.6,602,194,0.432920229885057,435
Supercontig_1.6,603,213,0.527718258426966,356
Supercontig_1.6,604,199,0.464215258855586,367
Supercontig_1.6,605,190,0.415997511312217,442
Supercontig_1.6,606,211,0.482270212765958,376
Supercontig_1.6,607,208,0.455059685863875,382
Supercontig_1.6,608,205,0.428784782608696,368
Supercontig_1.6,609,204,0.501371760797342,301
Supercontig_1.6,610,201,0.550609030100334,299
Supercontig_1.6,611,212,0.486750122249388,409
Supercontig_1.6,612,218,0.416992731829574,399
Supercontig_1.6,613,204,0.482207082152974,353
Supercontig_1.6,614,205,0.370000222222223,450
Supercontig_1.6,615,214,0.436319200000001,375
Supercontig_1.6,616,206,0.535509329446064,343
Supercontig_1.6,617,215,0.458292639593909,394
Supercontig_1.6,618,212,0.52969797979798,297
Supercontig_1.6,619,200,0.52398025974026,385
Supercontig_1.6,620,206,0.4601875,392
Supercontig_1.6,621,204,0.4663832,375
Supercontig_1.6,622,205,0.55897270471464,403
Supercontig_1.6,623,200,0.505676738609113,417
Supercontig_1.6,624,201,0.441754571428572,350
Supercontig_1.6,625,206,0.470777030812325,357
Supercontig_1.6,626,212.5,0.468974175824176,364
Supercontig_1.6,627,116,0.36702512315271,203
Supercontig_1.6,628,189,0.461314225941423,239
Supercontig_1.6,629,211,0.509026524390244,328
Supercontig_1.6,630,206,0.419012239583334,384
Supercontig_1.6,631,217,0.536282789317508,337
Supercontig_1.6,632,205.5,0.537724444444444,360
Supercontig_1.6,633,209,0.489793539325843,356
Supercontig_1.6,634,163,0.386084161490683,322
Supercontig_1.6,635,211,0.524990163934425,366
Supercontig_1.6,636,212,0.463275894988067,419
Supercontig_1.6,637,205,0.408210430839002,441
Supercontig_1.6,638,213,0.517396096096096,333
Supercontig_1.6,639,200,0.45192834224599,374
Supercontig_1.6,640,197,0.501427937336814,383
Supercontig_1.6,641,208,0.458408877284595,383
Supercontig_1.6,642,182,0.385849101796407,501
Supercontig_1.6,643,203,0.580124376731302,361
Supercontig_1.6,644,213,0.449730747922439,361
Supercontig_1.6,645,211,0.51234474393531,371
Supercontig_1.6,646,217.5,0.533917486338798,366
Supercontig_1.6,647,204,0.389300493827161,405
Supercontig_1.6,648,191,0.439943661971831,355
Supercontig_1.6,649,200,0.391939410187667,373
Supercontig_1.6,650,202,0.478098457583547,389
Supercontig_1.6,651,210,0.524997894736842,380
Supercontig_1.6,652,198,0.413685,420
Supercontig_1.6,653,213,0.523341782729804,359
Supercontig_1.6,654,212,0.571638304093566,342
Supercontig_1.6,655,196,0.508659220779221,385
Supercontig_1.6,656,204,0.471718337408313,409
Supercontig_1.6,657,201,0.411941741071429,448
Supercontig_1.6,658,210,0.477648661800486,411
Supercontig_1.6,659,203,0.492603636363637,385
Supercontig_1.6,660,207,0.406185034013606,441
Supercontig_1.6,661,210,0.513562827225131,382
Supercontig_1.6,662,210,0.470343842364532,406
Supercontig_1.6,663,200,0.435047494553377,459
Supercontig_1.6,664,204,0.443537264150944,424
Supercontig_1.6,665,213,0.505067441860466,387
Supercontig_1.6,666,208,0.499004310344827,348
Supercontig_1.6,667,202,0.47088932038835,412
Supercontig_1.6,668,188,0.414571463414634,410
Supercontig_1.6,669,211.5,0.467629901960784,408
Supercontig_1.6,670,197.5,0.469665909090909,396
Supercontig_1.6,671,204,0.507540740740741,405
Supercontig_1.6,672,202,0.450902908277405,447
Supercontig_1.6,673,215.5,0.4168,452
Supercontig_1.6,674,205,0.446405080831409,433
Supercontig_1.6,675,203,0.437216513761469,436
Supercontig_1.6,676,202,0.449114143920596,403
Supercontig_1.6,677,193,0.430558613445378,476
Supercontig_1.6,678,197,0.466441966426858,417
Supercontig_1.6,679,201,0.389862500000001,536
Supercontig_1.6,680,208,0.427236622807018,456
Supercontig_1.6,681,211,0.439616842105263,475
Supercontig_1.6,682,208,0.437635698447893,451
Supercontig_1.6,683,205,0.388734490238611,461
Supercontig_1.6,684,209,0.44917735426009,446
Supercontig_1.6,685,197,0.419258648111333,503
Supercontig_1.6,686,204,0.431439277652371,443
Supercontig_1.6,687,192,0.424647884187082,449
Supercontig_1.6,688,197,0.411890909090909,462
Supercontig_1.6,689,203,0.538688059701493,335
Supercontig_1.6,690,194.5,0.437042256637169,452
Supercontig_1.6,691,211,0.447087771203157,507
Supercontig_1.6,692,205.5,0.473105147058823,408
Supercontig_1.6,693,204,0.397014516129033,310
Supercontig_1.6,694,207,0.541891262135922,412
Supercontig_1.6,695,208,0.479553779697625,463
Supercontig_1.6,696,202,0.475779268292683,410
Supercontig_1.6,697,194,0.434293528183716,479
Supercontig_1.6,698,207,0.498991666666667,444
Supercontig_1.6,699,209,0.4294794921875,512
Supercontig_1.6,700,208,0.41621374501992,502
Supercontig_1.6,701,212,0.48349375,416
Supercontig_1.6,702,206,0.429170253164557,474
Supercontig_1.6,703,206,0.474445707656613,431
Supercontig_1.6,704,216,0.465962990196079,408
Supercontig_1.6,705,208.5,0.455309239130435,368
Supercontig_1.6,706,202,0.360029355608592,419
Supercontig_1.6,707,206,0.517507395498392,311
Supercontig_1.6,708,203.5,0.544417539267016,382
Supercontig_1.6,709,212,0.493535909090908,440
Supercontig_1.6,710,208.5,0.473264615384616,390
Supercontig_1.6,711,208.5,0.399440756302522,476
Supercontig_1.6,712,210,0.443654606741573,445
Supercontig_1.6,713,214,0.422975816993464,459
Supercontig_1.6,714,211,0.484200230946882,433
Supercontig_1.6,715,204.5,0.461876395939087,394
Supercontig_1.6,716,207,0.451374567901235,405
Supercontig_1.6,717,209,0.446347963800905,442
Supercontig_1.6,718,210,0.37986206185567,485
Supercontig_1.6,719,212,0.367466666666667,465
Supercontig_1.6,720,204.5,0.393769691119692,518
Supercontig_1.6,721,208,0.494905345211581,449
Supercontig_1.6,722,205,0.493065683646113,373
Supercontig_1.6,723,206,0.402822368421053,456
Supercontig_1.6,724,210,0.4450775,440
Supercontig_1.6,725,194,0.459171164021164,378
Supercontig_1.6,726,209,0.481726304347827,460
Supercontig_1.6,727,211,0.465206812652069,411
Supercontig_1.6,728,211.5,0.36230700389105,514
Supercontig_1.6,729,206,0.44866405529954,434
Supercontig_1.6,730,209,0.478416886543536,379
Supercontig_1.6,731,203,0.401275751072962,466
Supercontig_1.6,732,211,0.45762,445
Supercontig_1.6,733,210,0.466709090909091,451
Supercontig_1.6,734,211.5,0.436006329113924,474
Supercontig_1.6,735,216,0.455062850971923,463
Supercontig_1.6,736,218,0.461957768052516,457
Supercontig_1.6,737,205,0.465727548806942,461
Supercontig_1.6,738,211,0.498312408759124,411
Supercontig_1.6,739,208,0.40982035225049,511
Supercontig_1.6,740,200,0.411831386861314,411
Supercontig_1.6,741,213,0.440717324561404,456
Supercontig_1.6,742,212,0.45953719376392,449
Supercontig_1.6,743,202,0.427511578947369,475
Supercontig_1.6,744,211,0.414757063197026,538
Supercontig_1.6,745,205,0.496934292035397,452
Supercontig_1.6,746,196,0.431754193548388,465
Supercontig_1.6,747,215,0.471653066037736,424
Supercontig_1.6,748,210,0.440756136363637,440
Supercontig_1.6,749,215,0.403172817460317,504
Supercontig_1.6,750,210,0.453719399538107,433
Supercontig_1.6,751,210,0.439848665297742,487
Supercontig_1.6,752,212,0.458377589852009,473
Supercontig_1.6,753,208,0.43569263803681,489
Supercontig_1.6,754,209,0.417470993914808,493
Supercontig_1.6,755,206.5,0.395852767527675,542
Supercontig_1.6,756,210,0.418264510166359,541
Supercontig_1.6,757,217,0.41580806451613,496
Supercontig_1.6,758,199,0.427620140515223,427
Supercontig_1.6,759,200,0.453998964803313,483
Supercontig_1.6,760,198,0.467250311850313,481
Supercontig_1.6,761,205.5,0.463187768240344,466
Supercontig_1.6,762,207,0.398202402957486,541
Supercontig_1.6,763,212,0.386666356877324,538
Supercontig_1.6,764,208,0.475864946236559,465
Supercontig_1.6,765,206,0.471761876247505,501
Supercontig_1.6,766,205,0.458677555110221,499
Supercontig_1.6,767,203,0.445603526970955,482
Supercontig_1.6,768,207,0.408441630901288,466
Supercontig_1.6,769,214,0.385459330985916,568
Supercontig_1.6,770,212.5,0.4323393129771,524
Supercontig_1.6,771,200,0.501704814004377,457
Supercontig_1.6,772,199,0.536227069351231,447
Supercontig_1.6,773,212,0.632692565947242,417
Supercontig_1.6,774,207,0.457804511278196,532
Supercontig_1.6,775,212,0.450095219123507,502
Supercontig_1.6,776,211,0.419941218637994,558
Supercontig_1.6,777,212.5,0.399784290540541,592
Supercontig_1.6,778,193,0.395866846361187,371
Supercontig_1.6,779,206.5,0.387248369565217,368
Supercontig_1.6,780,211,0.391952317880796,604
Supercontig_1.6,781,206,0.419182926829269,533
Supercontig_1.6,782,210,0.447258620689655,551
Supercontig_1.6,783,209,0.45501586998088,523
Supercontig_1.6,784,219,0.466290891472869,516
Supercontig_1.6,785,204.5,0.446666796875,512
Supercontig_1.6,786,210,0.402935192307693,520
Supercontig_1.6,787,209,0.453083864915573,533
Supercontig_1.6,788,212.5,0.421527408637874,602
Supercontig_1.6,789,212,0.392188688524591,610
Supercontig_1.6,790,214,0.368284218512898,659
Supercontig_1.6,791,196,0.35167336523126,627
Supercontig_1.6,792,208,0.400248547008547,585
Supercontig_1.6,793,212,0.426305405405406,555
Supercontig_1.6,794,213.5,0.440044594594595,592
Supercontig_1.6,795,208,0.428421342512909,581
Supercontig_1.6,796,199,0.420011437403401,647
Supercontig_1.6,797,203,0.412490014684288,681
Supercontig_1.6,798,194,0.457538602150538,930
Supercontig_1.6,799,148,0.453713724434877,1858
Supercontig_1.6,800,189,0.457514423076923,936
Supercontig_1.6,801,202,0.405669266770671,641
Supercontig_1.6,802,204,0.418901433691756,558
Supercontig_1.6,803,198,0.405588996763754,618
Supercontig_1.6,804,209,0.401400470957614,637
Supercontig_1.6,805,206,0.386876837060703,626
Supercontig_1.6,806,210,0.414610616438357,584
Supercontig_1.6,807,206,0.455320111731844,537
Supercontig_1.6,808,170,0.474935423728814,590
Supercontig_1.6,809,160,0.454385340314136,191
Supercontig_1.6,810,199,0.452419189765459,469
Supercontig_1.6,811,197,0.362568482490273,257
Supercontig_1.6,812,162,0.364558045977012,174
Supercontig_1.8,0,,0,0
Supercontig_1.8,1,,0,0
Supercontig_1.8,2,,0,0
Supercontig_1.8,3,,0,0
Supercontig_1.8,4,,0,0
Supercontig_1.8,5,,0,0
Supercontig_1.8,6,,0,0
Supercontig_1.8,7,,0,0
Supercontig_1.8,8,,0,0
Supercontig_1.8,9,,0,0
Supercontig_1.8,10,,0,0
Supercontig_1.8,11,,0,0
Supercontig_1.8,12,,0,0
Supercontig_1.8,13,,0,0
Supercontig_1.8,14,,0,0
Supercontig_1.8,15,,0,0
Supercontig_1.8,16,,0,0
Supercontig_1.8,17,,0,0
Supercontig_1.8,18,,0,0
Supercontig_1.8,19,,0,0
Supercontig_1.8,20,,0,0
Supercontig_1.8,21,,0,0
Supercontig_1.8,22,,0,0
Supercontig_1.8,23,,0,0
Supercontig_1.8,24,,0,0
Supercontig_1.8,25,,0,0
Supercontig_1.8,26,,0,0
Supercontig_1.8,27,,0,0
Supercontig_1.8,28,,0,0
Supercontig_1.8,29,134,0.465311417322835,762
Supercontig_1.8,30,21,0.32,1
Supercontig_1.8,31,,0,0
Supercontig_1.8,32,,0,0
Supercontig_1.8,33,,0,0
Supercontig_1.8,34,142,0.365377973568282,227
Supercontig_1.8,35,195,0.44336962264151,530
Supercontig_1.8,36,214,0.379258823529412,629
Supercontig_1.8,37,209,0.45292032967033,546
Supercontig_1.8,38,166,0.433312846068659,903
Supercontig_1.8,39,213,0.477141598360656,488
Supercontig_1.8,40,206,0.403646515679443,574
Supercontig_1.8,41,209.5,0.491230597014925,536
Supercontig_1.8,42,206.5,0.514896124031007,516
Supercontig_1.8,43,216,0.465503225806453,527
Supercontig_1.8,44,210,0.433164285714286,546
Supercontig_1.8,45,211,0.423871150442478,565
Supercontig_1.8,46,213,0.440097477477478,555
Supercontig_1.8,47,205,0.43225,516
Supercontig_1.8,48,202.5,0.440312500000001,536
Supercontig_1.8,49,202,0.509349347826086,460
Supercontig_1.8,50,207,0.559067772511849,422
Supercontig_1.8,51,190,0.453687719298245,570
Supercontig_1.8,52,186,0.387418998272885,579
Supercontig_1.8,53,205,0.38595354058722,579
Supercontig_1.8,54,195,0.435912248995984,498
Supercontig_1.8,55,178,0.4013291913215,507
Supercontig_1.8,56,185,0.339635511982571,459
Supercontig_1.8,57,206,0.443559680284192,563
Supercontig_1.8,58,205.5,0.515321243523316,386
Supercontig_1.8,59,204,0.513506308411214,428
Supercontig_1.8,60,191,0.420644285714287,560
Supercontig_1.8,61,202,0.419279002079003,481
Supercontig_1.8,62,209,0.493236734693878,490
Supercontig_1.8,63,211,0.367338565891473,516
Supercontig_1.8,64,197,0.372003703703704,486
Supercontig_1.8,65,175,0.371526256983241,358
Supercontig_1.8,66,209,0.629124060150375,399
Supercontig_1.8,67,206,0.62086676056338,355
Supercontig_1.8,68,182,0.406313636363637,374
Supercontig_1.8,69,206,0.551158139534883,430
Supercontig_1.8,70,211,0.587493794749403,419
Supercontig_1.8,71,175,0.490665893271462,431
Supercontig_1.8,72,158,0.368633109017497,743
Supercontig_1.8,73,200.5,0.551845430107527,372
Supercontig_1.8,74,202,0.430080306345734,457
Supercontig_1.8,75,188,0.481401187648455,421
Supercontig_1.8,76,203.5,0.501054128440367,436
Supercontig_1.8,77,205.5,0.422097413793103,464
Supercontig_1.8,78,204,0.36508071672355,586
Supercontig_1.8,79,205,0.578060734463277,354
Supercontig_1.8,80,200,0.539301657458563,181
Supercontig_1.8,81,214,0.503917792792793,444
Supercontig_1.8,82,193,0.434873134328358,469
Supercontig_1.8,83,189,0.423130443159923,519
Supercontig_1.8,84,167,0.33440455764075,373
Supercontig_1.8,85,196,0.452765720524018,458
Supercontig_1.8,86,172,0.326921248339974,753
Supercontig_1.8,87,191,0.353745238095239,546
Supercontig_1.8,88,212,0.555797115384616,520
Supercontig_1.8,89,220,0.640626809651474,373
Supercontig_1.8,90,219,0.595320707070707,396
Supercontig_1.8,91,207,0.34554300168634,593
Supercontig_1.8,92,208,0.355760360360361,555
Supercontig_1.8,93,212,0.426928482328482,481
Supercontig_1.8,94,200,0.494506157112527,471
Supercontig_1.8,95,212,0.485228988764045,445
Supercontig_1.8,96,209,0.443900413223141,484
Supercontig_1.8,97,211,0.410486447638604,487
Supercontig_1.8,98,212,0.42422594059406,505
Supercontig_1.8,99,213,0.547127586206896,435
Supercontig_1.8,100,209,0.406398993963782,497
Supercontig_1.8,101,210,0.348949610894941,514
Supercontig_1.8,102,210,0.554383251231527,406
Supercontig_1.8,103,205.5,0.476412923728814,472
Supercontig_1.8,104,215,0.520244520547946,438
Supercontig_1.8,105,208,0.341787430683919,541
Supercontig_1.8,106,209,0.429009263157894,475
Supercontig_1.8,107,203,0.570225970873787,412
Supercontig_1.8,108,207,0.517211684782609,368
Supercontig_1.8,109,210,0.432516666666667,474
Supercontig_1.8,110,210,0.451221601489758,537
Supercontig_1.8,111,212,0.495676674364896,433
Supercontig_1.8,112,218,0.381738521400778,514
Supercontig_1.8,113,205,0.5137608,375
Supercontig_1.8,114,207,0.447199790356394,477
Supercontig_1.8,115,208,0.459005054945055,455
Supercontig_1.8,116,208,0.461376834862385,436
Supercontig_1.8,117,194,0.516145618556701,388
Supercontig_1.8,118,209,0.369411132075472,530
Supercontig_1.8,119,203,0.441775206611571,484
Supercontig_1.8,120,208,0.564641588785046,428
Supercontig_1.8,121,210,0.545915288220551,399
Supercontig_1.8,122,193,0.407720863309353,417
Supercontig_1.8,123,206,0.431876483050847,472
Supercontig_1.8,124,214,0.496076876267749,493
Supercontig_1.8,125,205,0.535634988179668,423
Supercontig_1.8,126,202,0.417315631691648,467
Supercontig_1.8,127,173,0.393958088235294,408
Supercontig_1.8,128,203.5,0.599115135135135,370
Supercontig_1.8,129,190,0.457791992551211,537
Supercontig_1.8,130,200,0.455534389140272,442
Supercontig_1.8,131,201.5,0.490199576271187,472
Supercontig_1.8,132,207,0.408735203094778,517
Supercontig_1.8,133,198,0.461607098121086,479
Supercontig_1.8,134,200,0.390816156462585,588
Supercontig_1.8,135,205,0.50018379052369,401
Supercontig_1.8,136,207,0.446118906605923,439
Supercontig_1.8,137,202,0.385347674418606,516
Supercontig_1.8,138,202,0.402937377690803,511
Supercontig_1.8,139,215,0.437664139344262,488
Supercontig_1.8,140,207,0.43516936416185,519
Supercontig_1.8,141,207.5,0.425229962546817,534
Supercontig_1.8,142,209,0.417253183520599,534
Supercontig_1.8,143,212,0.452127234927235,481
Supercontig_1.8,144,211,0.449767030567686,458
Supercontig_1.8,145,218,0.426983793738491,543
Supercontig_1.8,146,213,0.418218702290077,524
Supercontig_1.8,147,213,0.402803838771594,521
Supercontig_1.8,148,211,0.404850100200401,499
Supercontig_1.8,149,211,0.441850291262136,515
Supercontig_1.8,150,205,0.362417500000001,560
Supercontig_1.8,151,211,0.388476039603961,505
Supercontig_1.8,152,204,0.409174418604652,473
Supercontig_1.8,153,204,0.401476163873371,537
Supercontig_1.8,154,209,0.425798279158701,523
Supercontig_1.8,155,212.5,0.422174517374518,518
Supercontig_1.8,156,208,0.399098348623853,545
Supercontig_1.8,157,206,0.381965900383141,522
Supercontig_1.8,158,220,0.37251797556719,573
Supercontig_1.8,159,210,0.305815172413793,580
Supercontig_1.8,160,212,0.342538737201366,586
Supercontig_1.8,161,209,0.288346831530139,647
Supercontig_1.8,162,196,0.358514484126985,504
Supercontig_1.8,163,212,0.416415044247788,452
Supercontig_1.8,164,213,0.400688842105264,475
Supercontig_1.8,165,209,0.421106285714286,525
Supercontig_1.8,166,217,0.401922085889571,489
Supercontig_1.8,167,209,0.369743198529412,544
Supercontig_1.8,168,209.5,0.405221348314607,534
Supercontig_1.8,169,213.5,0.3858936,500
Supercontig_1.8,170,205,0.409466926070039,514
Supercontig_1.8,171,210,0.376431734317343,542
Supercontig_1.8,172,216,0.427282917466411,521
Supercontig_1.8,173,208,0.424014705882353,510
Supercontig_1.8,174,203,0.421502105263158,475
Supercontig_1.8,175,205,0.421657707509882,506
Supercontig_1.8,176,209,0.444927155172414,464
Supercontig_1.8,177,205,0.427806225680934,514
Supercontig_1.8,178,211,0.429184782608696,506
Supercontig_1.8,179,203,0.451492505353319,467
Supercontig_1.8,180,209,0.450916814159292,452
Supercontig_1.8,181,209,0.390004887983707,491
Supercontig_1.8,182,212,0.434725248508947,503
Supercontig_1.8,183,211.5,0.40360658436214,486
Supercontig_1.8,184,211.5,0.479119951923077,416
Supercontig_1.8,185,214.5,0.451947260273973,438
Supercontig_1.8,186,209,0.454443324937027,397
