# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CLUG_00321	CLUG_00321	CLUT_00321T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_00322	CLUG_00322	CLUT_00322T0	protein_coding	1	0	0	4	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2
CLUG_00323	CLUG_00323	CLUT_00323T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_00324	CLUG_00324	CLUT_00324T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00327	CLUG_00327	CLUT_00327T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00328	CLUG_00328	CLUT_00328T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00329	CLUG_00329	CLUT_00329T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00330	CLUG_00330	CLUT_00330T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00331	CLUG_00331	CLUT_00331T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00332	CLUG_00332	CLUT_00332T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00333	CLUG_00333	CLUT_00333T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00334	CLUG_00334	CLUT_00334T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_00335	CLUG_00335	CLUT_00335T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_00336	CLUG_00336	CLUT_00336T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00337	CLUG_00337	CLUT_00337T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00338	CLUG_00338	CLUT_00338T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00339	CLUG_00339	CLUT_00339T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00340	CLUG_00340	CLUT_00340T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00341	CLUG_00341	CLUT_00341T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00342	CLUG_00342	CLUT_00342T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00343	CLUG_00343	CLUT_00343T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00344	CLUG_00344	CLUT_00344T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00345	CLUG_00345	CLUT_00345T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00349	CLUG_00349	CLUT_00349T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00350	CLUG_00350	CLUT_00350T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00351	CLUG_00351	CLUT_00351T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00352	CLUG_00352	CLUT_00352T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_00353	CLUG_00353	CLUT_00353T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_00354	CLUG_00354	CLUT_00354T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_00355	CLUG_00355	CLUT_00355T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_00356	CLUG_00356	CLUT_00356T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_00357	CLUG_00357	CLUT_00357T0	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
CLUG_00358	CLUG_00358	CLUT_00358T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CLUG_00359	CLUG_00359	CLUT_00359T0	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_00360	CLUG_00360	CLUT_00360T0	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_00361	CLUG_00361	CLUT_00361T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_00362	CLUG_00362	CLUT_00362T0	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CLUG_00363	CLUG_00363	CLUT_00363T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00364	CLUG_00364	CLUT_00364T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00365	CLUG_00365	CLUT_00365T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00366	CLUG_00366	CLUT_00366T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00367	CLUG_00367	CLUT_00367T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_00368	CLUG_00368	CLUT_00368T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_00369	CLUG_00369	CLUT_00369T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00370	CLUG_00370	CLUT_00370T0	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CLUG_00371	CLUG_00371	CLUT_00371T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_00372	CLUG_00372	CLUT_00372T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_00373	CLUG_00373	CLUT_00373T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_00374	CLUG_00374	CLUT_00374T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_00376	CLUG_00376	CLUT_00376T0	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
CLUG_00377	CLUG_00377	CLUT_00377T0	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CLUG_00378	CLUG_00378	CLUT_00378T0	protein_coding	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
CLUG_00379	CLUG_00379	CLUT_00379T0	protein_coding	2	1	3	5	1	0	1	0	2	2	0	1	0	0	1	0	0	1	3
CLUG_00380	CLUG_00380	CLUT_00380T0	protein_coding	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9
CLUG_00381	CLUG_00381	CLUT_00381T0	protein_coding	1	0	0	10	0	0	0	0	9	1	0	0	0	0	0	0	0	0	1
CLUG_00382	CLUG_00382	CLUT_00382T0	protein_coding	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
CLUG_00383	CLUG_00383	CLUT_00383T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00384	CLUG_00384	CLUT_00384T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00385	CLUG_00385	CLUT_00385T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_00386	CLUG_00386	CLUT_00386T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00387	CLUG_00387	CLUT_00387T0	protein_coding	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_00388	CLUG_00388	CLUT_00388T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_00389	CLUG_00389	CLUT_00389T0	protein_coding	1	0	0	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
CLUG_00390	CLUG_00390	CLUT_00390T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CLUG_00391	CLUG_00391	CLUT_00391T0	protein_coding	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00392	CLUG_00392	CLUT_00392T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00393	CLUG_00393	CLUT_00393T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00394	CLUG_00394	CLUT_00394T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00395	CLUG_00395	CLUT_00395T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00396	CLUG_00396	CLUT_00396T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00400	CLUG_00400	CLUT_00400T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00401	CLUG_00401	CLUT_00401T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00402	CLUG_00402	CLUT_00402T0	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_00403	CLUG_00403	CLUT_00403T0	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
CLUG_00404	CLUG_00404	CLUT_00404T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00406	CLUG_00406	CLUT_00406T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00407	CLUG_00407	CLUT_00407T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00408	CLUG_00408	CLUT_00408T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00409	CLUG_00409	CLUT_00409T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00410	CLUG_00410	CLUT_00410T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00411	CLUG_00411	CLUT_00411T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00412	CLUG_00412	CLUT_00412T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00415	CLUG_00415	CLUT_00415T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00416	CLUG_00416	CLUT_00416T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00417	CLUG_00417	CLUT_00417T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00418	CLUG_00418	CLUT_00418T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00419	CLUG_00419	CLUT_00419T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00420	CLUG_00420	CLUT_00420T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00421	CLUG_00421	CLUT_00421T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00422	CLUG_00422	CLUT_00422T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00423	CLUG_00423	CLUT_00423T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00424	CLUG_00424	CLUT_00424T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00430	CLUG_00430	CLUT_00430T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00431	CLUG_00431	CLUT_00431T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00432	CLUG_00432	CLUT_00432T0	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CLUG_00433	CLUG_00433	CLUT_00433T0	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5
CLUG_00434	CLUG_00434	CLUT_00434T0	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5
CLUG_00435	CLUG_00435	CLUT_00435T0	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
CLUG_00436	CLUG_00436	CLUT_00436T0	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
CLUG_00437	CLUG_00437	CLUT_00437T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00438	CLUG_00438	CLUT_00438T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00443	CLUG_00443	CLUT_00443T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_00444	CLUG_00444	CLUT_00444T0	protein_coding	1	0	2	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2
CLUG_00445	CLUG_00445	CLUT_00445T0	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CLUG_00446	CLUG_00446	CLUT_00446T0	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
CLUG_00447	CLUG_00447	CLUT_00447T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_00448	CLUG_00448	CLUT_00448T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00449	CLUG_00449	CLUT_00449T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00450	CLUG_00450	CLUT_00450T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00451	CLUG_00451	CLUT_00451T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00452	CLUG_00452	CLUT_00452T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00453	CLUG_00453	CLUT_00453T0	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_00454	CLUG_00454	CLUT_00454T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_00455	CLUG_00455	CLUT_00455T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_00456	CLUG_00456	CLUT_00456T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_00457	CLUG_00457	CLUT_00457T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00463	CLUG_00463	CLUT_00463T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00464	CLUG_00464	CLUT_00464T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00465	CLUG_00465	CLUT_00465T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00466	CLUG_00466	CLUT_00466T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00467	CLUG_00467	CLUT_00467T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00468	CLUG_00468	CLUT_00468T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00474	CLUG_00474	CLUT_00474T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_00475	CLUG_00475	CLUT_00475T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_00476	CLUG_00476	CLUT_00476T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_00477	CLUG_00477	CLUT_00477T0	protein_coding	1	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1
CLUG_00478	CLUG_00478	CLUT_00478T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_00479	CLUG_00479	CLUT_00479T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_00480	CLUG_00480	CLUT_00480T0	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_00481	CLUG_00481	CLUT_00481T0	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CLUG_00482	CLUG_00482	CLUT_00482T0	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CLUG_00483	CLUG_00483	CLUT_00483T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00484	CLUG_00484	CLUT_00484T0	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_00485	CLUG_00485	CLUT_00485T0	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CLUG_00486	CLUG_00486	CLUT_00486T0	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4
CLUG_00487	CLUG_00487	CLUT_00487T0	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_00488	CLUG_00488	CLUT_00488T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_00489	CLUG_00489	CLUT_00489T0	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4
CLUG_00490	CLUG_00490	CLUT_00490T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00491	CLUG_00491	CLUT_00491T0	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
CLUG_00492	CLUG_00492	CLUT_00492T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00493	CLUG_00493	CLUT_00493T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_00494	CLUG_00494	CLUT_00494T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_00495	CLUG_00495	CLUT_00495T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_00496	CLUG_00496	CLUT_00496T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_00497	CLUG_00497	CLUT_00497T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00498	CLUG_00498	CLUT_00498T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00499	CLUG_00499	CLUT_00499T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00500	CLUG_00500	CLUT_00500T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00501	CLUG_00501	CLUT_00501T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00502	CLUG_00502	CLUT_00502T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00504	CLUG_00504	CLUT_00504T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00505	CLUG_00505	CLUT_00505T0	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4
CLUG_00506	CLUG_00506	CLUT_00506T0	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CLUG_00507	CLUG_00507	CLUT_00507T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_00508	CLUG_00508	CLUT_00508T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00537	CLUG_00537	CLUT_00537T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_00538	CLUG_00538	CLUT_00538T0	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CLUG_00539	CLUG_00539	CLUT_00539T0	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CLUG_00540	CLUG_00540	CLUT_00540T0	protein_coding	0	0	3	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00541	CLUG_00541	CLUT_00541T0	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CLUG_00542	CLUG_00542	CLUT_00542T0	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
CLUG_00543	CLUG_00543	CLUT_00543T0	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_00544	CLUG_00544	CLUT_00544T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00545	CLUG_00545	CLUT_00545T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_00546	CLUG_00546	CLUT_00546T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_00547	CLUG_00547	CLUT_00547T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00548	CLUG_00548	CLUT_00548T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00549	CLUG_00549	CLUT_00549T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_00550	CLUG_00550	CLUT_00550T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00551	CLUG_00551	CLUT_00551T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00552	CLUG_00552	CLUT_00552T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_00553	CLUG_00553	CLUT_00553T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00554	CLUG_00554	CLUT_00554T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00555	CLUG_00555	CLUT_00555T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_00556	CLUG_00556	CLUT_00556T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_00557	CLUG_00557	CLUT_00557T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_00558	CLUG_00558	CLUT_00558T0	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
CLUG_00559	CLUG_00559	CLUT_00559T0	protein_coding	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6
CLUG_00560	CLUG_00560	CLUT_00560T0	protein_coding	1	0	0	7	0	0	0	0	3	1	0	0	0	0	0	0	0	0	4
CLUG_00561	CLUG_00561	CLUT_00561T0	protein_coding	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6
CLUG_00562	CLUG_00562	CLUT_00562T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_00563	CLUG_00563	CLUT_00563T0	protein_coding	1	0	0	4	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
CLUG_00564	CLUG_00564	CLUT_00564T0	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
CLUG_00565	CLUG_00565	CLUT_00565T0	protein_coding	1	0	0	6	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3
CLUG_00566	CLUG_00566	CLUT_00566T0	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
CLUG_00567	CLUG_00567	CLUT_00567T0	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
CLUG_00568	CLUG_00568	CLUT_00568T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00569	CLUG_00569	CLUT_00569T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00570	CLUG_00570	CLUT_00570T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00571	CLUG_00571	CLUT_00571T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00572	CLUG_00572	CLUT_00572T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00573	CLUG_00573	CLUT_00573T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00574	CLUG_00574	CLUT_00574T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00575	CLUG_00575	CLUT_00575T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
