# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CLUG_00609	CLUG_00609	CLUT_00609T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00700	CLUG_00700	CLUT_00700T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00701	CLUG_00701	CLUT_00701T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00702	CLUG_00702	CLUT_00702T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00703	CLUG_00703	CLUT_00703T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00704	CLUG_00704	CLUT_00704T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00705	CLUG_00705	CLUT_00705T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00729	CLUG_00729	CLUT_00729T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00730	CLUG_00730	CLUT_00730T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00731	CLUG_00731	CLUT_00731T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00732	CLUG_00732	CLUT_00732T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00733	CLUG_00733	CLUT_00733T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00734	CLUG_00734	CLUT_00734T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00749	CLUG_00749	CLUT_00749T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00750	CLUG_00750	CLUT_00750T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00751	CLUG_00751	CLUT_00751T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00752	CLUG_00752	CLUT_00752T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00753	CLUG_00753	CLUT_00753T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00754	CLUG_00754	CLUT_00754T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00755	CLUG_00755	CLUT_00755T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00760	CLUG_00760	CLUT_00760T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00761	CLUG_00761	CLUT_00761T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00762	CLUG_00762	CLUT_00762T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00763	CLUG_00763	CLUT_00763T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00768	CLUG_00768	CLUT_00768T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00769	CLUG_00769	CLUT_00769T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00770	CLUG_00770	CLUT_00770T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00771	CLUG_00771	CLUT_00771T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00772	CLUG_00772	CLUT_00772T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00773	CLUG_00773	CLUT_00773T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00780	CLUG_00780	CLUT_00780T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00781	CLUG_00781	CLUT_00781T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00782	CLUG_00782	CLUT_00782T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00783	CLUG_00783	CLUT_00783T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00784	CLUG_00784	CLUT_00784T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00785	CLUG_00785	CLUT_00785T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00786	CLUG_00786	CLUT_00786T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00787	CLUG_00787	CLUT_00787T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00788	CLUG_00788	CLUT_00788T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00789	CLUG_00789	CLUT_00789T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00790	CLUG_00790	CLUT_00790T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00791	CLUG_00791	CLUT_00791T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00792	CLUG_00792	CLUT_00792T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_00793	CLUG_00793	CLUT_00793T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00794	CLUG_00794	CLUT_00794T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00795	CLUG_00795	CLUT_00795T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00796	CLUG_00796	CLUT_00796T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00797	CLUG_00797	CLUT_00797T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00804	CLUG_00804	CLUT_00804T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00805	CLUG_00805	CLUT_00805T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00806	CLUG_00806	CLUT_00806T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00807	CLUG_00807	CLUT_00807T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00808	CLUG_00808	CLUT_00808T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00818	CLUG_00818	CLUT_00818T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00819	CLUG_00819	CLUT_00819T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00820	CLUG_00820	CLUT_00820T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00821	CLUG_00821	CLUT_00821T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00822	CLUG_00822	CLUT_00822T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00823	CLUG_00823	CLUT_00823T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_00824	CLUG_00824	CLUT_00824T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00825	CLUG_00825	CLUT_00825T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00826	CLUG_00826	CLUT_00826T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00830	CLUG_00830	CLUT_00830T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00831	CLUG_00831	CLUT_00831T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00832	CLUG_00832	CLUT_00832T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00833	CLUG_00833	CLUT_00833T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00834	CLUG_00834	CLUT_00834T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00841	CLUG_00841	CLUT_00841T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00842	CLUG_00842	CLUT_00842T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00843	CLUG_00843	CLUT_00843T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00844	CLUG_00844	CLUT_00844T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00845	CLUG_00845	CLUT_00845T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00846	CLUG_00846	CLUT_00846T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00851	CLUG_00851	CLUT_00851T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00852	CLUG_00852	CLUT_00852T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00853	CLUG_00853	CLUT_00853T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00854	CLUG_00854	CLUT_00854T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00855	CLUG_00855	CLUT_00855T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00856	CLUG_00856	CLUT_00856T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00861	CLUG_00861	CLUT_00861T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00862	CLUG_00862	CLUT_00862T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00863	CLUG_00863	CLUT_00863T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00864	CLUG_00864	CLUT_00864T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_00865	CLUG_00865	CLUT_00865T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00866	CLUG_00866	CLUT_00866T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_00873	CLUG_00873	CLUT_00873T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00874	CLUG_00874	CLUT_00874T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00875	CLUG_00875	CLUT_00875T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00876	CLUG_00876	CLUT_00876T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00877	CLUG_00877	CLUT_00877T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00878	CLUG_00878	CLUT_00878T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00879	CLUG_00879	CLUT_00879T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00880	CLUG_00880	CLUT_00880T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00881	CLUG_00881	CLUT_00881T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00882	CLUG_00882	CLUT_00882T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00883	CLUG_00883	CLUT_00883T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00884	CLUG_00884	CLUT_00884T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00885	CLUG_00885	CLUT_00885T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00910	CLUG_00910	CLUT_00910T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00911	CLUG_00911	CLUT_00911T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00912	CLUG_00912	CLUT_00912T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00913	CLUG_00913	CLUT_00913T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_00914	CLUG_00914	CLUT_00914T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00915	CLUG_00915	CLUT_00915T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00916	CLUG_00916	CLUT_00916T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00917	CLUG_00917	CLUT_00917T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00918	CLUG_00918	CLUT_00918T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00919	CLUG_00919	CLUT_00919T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00920	CLUG_00920	CLUT_00920T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00921	CLUG_00921	CLUT_00921T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00922	CLUG_00922	CLUT_00922T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00923	CLUG_00923	CLUT_00923T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00932	CLUG_00932	CLUT_00932T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00933	CLUG_00933	CLUT_00933T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00934	CLUG_00934	CLUT_00934T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_00935	CLUG_00935	CLUT_00935T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00936	CLUG_00936	CLUT_00936T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00937	CLUG_00937	CLUT_00937T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_00938	CLUG_00938	CLUT_00938T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00939	CLUG_00939	CLUT_00939T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00940	CLUG_00940	CLUT_00940T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_00941	CLUG_00941	CLUT_00941T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00942	CLUG_00942	CLUT_00942T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00943	CLUG_00943	CLUT_00943T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00944	CLUG_00944	CLUT_00944T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00945	CLUG_00945	CLUT_00945T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_00946	CLUG_00946	CLUT_00946T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_00947	CLUG_00947	CLUT_00947T0	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CLUG_00948	CLUG_00948	CLUT_00948T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00949	CLUG_00949	CLUT_00949T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_00950	CLUG_00950	CLUT_00950T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00951	CLUG_00951	CLUT_00951T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00952	CLUG_00952	CLUT_00952T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00953	CLUG_00953	CLUT_00953T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00964	CLUG_00964	CLUT_00964T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00965	CLUG_00965	CLUT_00965T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00966	CLUG_00966	CLUT_00966T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_00967	CLUG_00967	CLUT_00967T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_00968	CLUG_00968	CLUT_00968T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00969	CLUG_00969	CLUT_00969T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_00977	CLUG_00977	CLUT_00977T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00978	CLUG_00978	CLUT_00978T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00979	CLUG_00979	CLUT_00979T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00980	CLUG_00980	CLUT_00980T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00981	CLUG_00981	CLUT_00981T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00982	CLUG_00982	CLUT_00982T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00984	CLUG_00984	CLUT_00984T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_00985	CLUG_00985	CLUT_00985T0	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_00986	CLUG_00986	CLUT_00986T0	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_00987	CLUG_00987	CLUT_00987T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00988	CLUG_00988	CLUT_00988T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00989	CLUG_00989	CLUT_00989T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_00990	CLUG_00990	CLUT_00990T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01016	CLUG_01016	CLUT_01016T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01017	CLUG_01017	CLUT_01017T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01018	CLUG_01018	CLUT_01018T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01019	CLUG_01019	CLUT_01019T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01021	CLUG_01021	CLUT_01021T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01022	CLUG_01022	CLUT_01022T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01023	CLUG_01023	CLUT_01023T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01024	CLUG_01024	CLUT_01024T0	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_01025	CLUG_01025	CLUT_01025T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01026	CLUG_01026	CLUT_01026T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01027	CLUG_01027	CLUT_01027T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01028	CLUG_01028	CLUT_01028T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_01029	CLUG_01029	CLUT_01029T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_01030	CLUG_01030	CLUT_01030T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_01031	CLUG_01031	CLUT_01031T0	protein_coding	1	0	2	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CLUG_01032	CLUG_01032	CLUT_01032T0	protein_coding	1	0	0	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
CLUG_01033	CLUG_01033	CLUT_01033T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01034	CLUG_01034	CLUT_01034T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01035	CLUG_01035	CLUT_01035T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01036	CLUG_01036	CLUT_01036T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_01037	CLUG_01037	CLUT_01037T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01038	CLUG_01038	CLUT_01038T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01039	CLUG_01039	CLUT_01039T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01040	CLUG_01040	CLUT_01040T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01041	CLUG_01041	CLUT_01041T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01042	CLUG_01042	CLUT_01042T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01043	CLUG_01043	CLUT_01043T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01044	CLUG_01044	CLUT_01044T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01045	CLUG_01045	CLUT_01045T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01046	CLUG_01046	CLUT_01046T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_01047	CLUG_01047	CLUT_01047T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_01048	CLUG_01048	CLUT_01048T0	protein_coding	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01049	CLUG_01049	CLUT_01049T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_01050	CLUG_01050	CLUT_01050T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01051	CLUG_01051	CLUT_01051T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01052	CLUG_01052	CLUT_01052T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01053	CLUG_01053	CLUT_01053T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01054	CLUG_01054	CLUT_01054T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01055	CLUG_01055	CLUT_01055T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01056	CLUG_01056	CLUT_01056T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01059	CLUG_01059	CLUT_01059T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01060	CLUG_01060	CLUT_01060T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
