Window	Chr	Chr_start	Chr_end	Track	Density
74	Supercontig_1.1	740000	750000	PopA.INDEL.lungonly	1
74	Supercontig_1.1	740000	750000	PopA.INDEL.lungonly_curated	0
74	Supercontig_1.1	740000	750000	PopA.SNP.lungonly	2
74	Supercontig_1.1	740000	750000	PopA.SNP.lungonly_curated	1
74	Supercontig_1.1	740000	750000	repeats	0
75	Supercontig_1.1	750000	760000	Genes	7
75	Supercontig_1.1	750000	760000	PopA.INDEL.lungonly	2
75	Supercontig_1.1	750000	760000	PopA.INDEL.lungonly_curated	0
75	Supercontig_1.1	750000	760000	PopA.SNP.lungonly	1
75	Supercontig_1.1	750000	760000	PopA.SNP.lungonly_curated	1
75	Supercontig_1.1	750000	760000	repeats	0
76	Supercontig_1.1	760000	770000	Genes	7
76	Supercontig_1.1	760000	770000	PopA.INDEL.lungonly	1
76	Supercontig_1.1	760000	770000	PopA.INDEL.lungonly_curated	1
76	Supercontig_1.1	760000	770000	PopA.SNP.lungonly	0
76	Supercontig_1.1	760000	770000	PopA.SNP.lungonly_curated	0
76	Supercontig_1.1	760000	770000	repeats	0
77	Supercontig_1.1	770000	780000	Genes	3
77	Supercontig_1.1	770000	780000	PopA.INDEL.lungonly	2
77	Supercontig_1.1	770000	780000	PopA.INDEL.lungonly_curated	0
77	Supercontig_1.1	770000	780000	PopA.SNP.lungonly	3
77	Supercontig_1.1	770000	780000	PopA.SNP.lungonly_curated	0
77	Supercontig_1.1	770000	780000	repeats	0
78	Supercontig_1.1	780000	790000	Genes	6
78	Supercontig_1.1	780000	790000	PopA.INDEL.lungonly	0
78	Supercontig_1.1	780000	790000	PopA.INDEL.lungonly_curated	0
78	Supercontig_1.1	780000	790000	PopA.SNP.lungonly	0
78	Supercontig_1.1	780000	790000	PopA.SNP.lungonly_curated	0
78	Supercontig_1.1	780000	790000	repeats	0
79	Supercontig_1.1	790000	800000	Genes	5
79	Supercontig_1.1	790000	800000	PopA.INDEL.lungonly	1
79	Supercontig_1.1	790000	800000	PopA.INDEL.lungonly_curated	0
79	Supercontig_1.1	790000	800000	PopA.SNP.lungonly	0
79	Supercontig_1.1	790000	800000	PopA.SNP.lungonly_curated	0
79	Supercontig_1.1	790000	800000	repeats	1
80	Supercontig_1.1	800000	810000	Genes	8
80	Supercontig_1.1	800000	810000	PopA.INDEL.lungonly	0
80	Supercontig_1.1	800000	810000	PopA.INDEL.lungonly_curated	0
80	Supercontig_1.1	800000	810000	PopA.SNP.lungonly	0
80	Supercontig_1.1	800000	810000	PopA.SNP.lungonly_curated	0
80	Supercontig_1.1	800000	810000	repeats	0
81	Supercontig_1.1	810000	820000	Genes	5
81	Supercontig_1.1	810000	820000	PopA.INDEL.lungonly	0
81	Supercontig_1.1	810000	820000	PopA.INDEL.lungonly_curated	0
81	Supercontig_1.1	810000	820000	PopA.SNP.lungonly	1
81	Supercontig_1.1	810000	820000	PopA.SNP.lungonly_curated	1
81	Supercontig_1.1	810000	820000	repeats	3
82	Supercontig_1.1	820000	830000	Genes	4
82	Supercontig_1.1	820000	830000	PopA.INDEL.lungonly	0
82	Supercontig_1.1	820000	830000	PopA.INDEL.lungonly_curated	0
82	Supercontig_1.1	820000	830000	PopA.SNP.lungonly	0
82	Supercontig_1.1	820000	830000	PopA.SNP.lungonly_curated	0
82	Supercontig_1.1	820000	830000	repeats	0
83	Supercontig_1.1	830000	840000	Genes	4
83	Supercontig_1.1	830000	840000	PopA.INDEL.lungonly	0
83	Supercontig_1.1	830000	840000	PopA.INDEL.lungonly_curated	0
83	Supercontig_1.1	830000	840000	PopA.SNP.lungonly	0
83	Supercontig_1.1	830000	840000	PopA.SNP.lungonly_curated	0
83	Supercontig_1.1	830000	840000	repeats	0
84	Supercontig_1.1	840000	850000	Genes	6
84	Supercontig_1.1	840000	850000	PopA.INDEL.lungonly	3
84	Supercontig_1.1	840000	850000	PopA.INDEL.lungonly_curated	0
84	Supercontig_1.1	840000	850000	PopA.SNP.lungonly	1
84	Supercontig_1.1	840000	850000	PopA.SNP.lungonly_curated	0
84	Supercontig_1.1	840000	850000	repeats	0
85	Supercontig_1.1	850000	860000	Genes	6
85	Supercontig_1.1	850000	860000	PopA.INDEL.lungonly	4
85	Supercontig_1.1	850000	860000	PopA.INDEL.lungonly_curated	1
85	Supercontig_1.1	850000	860000	PopA.SNP.lungonly	1
85	Supercontig_1.1	850000	860000	PopA.SNP.lungonly_curated	0
85	Supercontig_1.1	850000	860000	repeats	0
86	Supercontig_1.1	860000	870000	Genes	4
86	Supercontig_1.1	860000	870000	PopA.INDEL.lungonly	2
86	Supercontig_1.1	860000	870000	PopA.INDEL.lungonly_curated	1
86	Supercontig_1.1	860000	870000	PopA.SNP.lungonly	0
86	Supercontig_1.1	860000	870000	PopA.SNP.lungonly_curated	0
86	Supercontig_1.1	860000	870000	repeats	0
87	Supercontig_1.1	870000	880000	Genes	5
87	Supercontig_1.1	870000	880000	PopA.INDEL.lungonly	2
87	Supercontig_1.1	870000	880000	PopA.INDEL.lungonly_curated	0
87	Supercontig_1.1	870000	880000	PopA.SNP.lungonly	0
87	Supercontig_1.1	870000	880000	PopA.SNP.lungonly_curated	0
87	Supercontig_1.1	870000	880000	repeats	0
88	Supercontig_1.1	880000	890000	Genes	4
88	Supercontig_1.1	880000	890000	PopA.INDEL.lungonly	0
88	Supercontig_1.1	880000	890000	PopA.INDEL.lungonly_curated	0
88	Supercontig_1.1	880000	890000	PopA.SNP.lungonly	1
88	Supercontig_1.1	880000	890000	PopA.SNP.lungonly_curated	1
88	Supercontig_1.1	880000	890000	repeats	0
89	Supercontig_1.1	890000	900000	Genes	4
89	Supercontig_1.1	890000	900000	PopA.INDEL.lungonly	3
89	Supercontig_1.1	890000	900000	PopA.INDEL.lungonly_curated	1
89	Supercontig_1.1	890000	900000	PopA.SNP.lungonly	0
89	Supercontig_1.1	890000	900000	PopA.SNP.lungonly_curated	0
89	Supercontig_1.1	890000	900000	repeats	0
90	Supercontig_1.1	900000	910000	Genes	6
90	Supercontig_1.1	900000	910000	PopA.INDEL.lungonly	17
90	Supercontig_1.1	900000	910000	PopA.INDEL.lungonly_curated	3
90	Supercontig_1.1	900000	910000	PopA.SNP.lungonly	2
90	Supercontig_1.1	900000	910000	PopA.SNP.lungonly_curated	0
90	Supercontig_1.1	900000	910000	repeats	1
91	Supercontig_1.1	910000	920000	Genes	3
91	Supercontig_1.1	910000	920000	PopA.INDEL.lungonly	6
91	Supercontig_1.1	910000	920000	PopA.INDEL.lungonly_curated	2
91	Supercontig_1.1	910000	920000	PopA.SNP.lungonly	0
91	Supercontig_1.1	910000	920000	PopA.SNP.lungonly_curated	0
91	Supercontig_1.1	910000	920000	repeats	0
92	Supercontig_1.1	920000	930000	Genes	6
92	Supercontig_1.1	920000	930000	PopA.INDEL.lungonly	0
92	Supercontig_1.1	920000	930000	PopA.INDEL.lungonly_curated	0
92	Supercontig_1.1	920000	930000	PopA.SNP.lungonly	0
92	Supercontig_1.1	920000	930000	PopA.SNP.lungonly_curated	0
92	Supercontig_1.1	920000	930000	repeats	0
93	Supercontig_1.1	930000	940000	Genes	5
93	Supercontig_1.1	930000	940000	PopA.INDEL.lungonly	0
93	Supercontig_1.1	930000	940000	PopA.INDEL.lungonly_curated	0
93	Supercontig_1.1	930000	940000	PopA.SNP.lungonly	1
93	Supercontig_1.1	930000	940000	PopA.SNP.lungonly_curated	1
93	Supercontig_1.1	930000	940000	repeats	0
94	Supercontig_1.1	940000	950000	Genes	5
94	Supercontig_1.1	940000	950000	PopA.INDEL.lungonly	0
94	Supercontig_1.1	940000	950000	PopA.INDEL.lungonly_curated	0
94	Supercontig_1.1	940000	950000	PopA.SNP.lungonly	0
94	Supercontig_1.1	940000	950000	PopA.SNP.lungonly_curated	0
94	Supercontig_1.1	940000	950000	repeats	0
95	Supercontig_1.1	950000	960000	Genes	3
95	Supercontig_1.1	950000	960000	PopA.INDEL.lungonly	0
95	Supercontig_1.1	950000	960000	PopA.INDEL.lungonly_curated	0
95	Supercontig_1.1	950000	960000	PopA.SNP.lungonly	0
95	Supercontig_1.1	950000	960000	PopA.SNP.lungonly_curated	0
95	Supercontig_1.1	950000	960000	repeats	0
96	Supercontig_1.1	960000	970000	Genes	5
96	Supercontig_1.1	960000	970000	PopA.INDEL.lungonly	0
96	Supercontig_1.1	960000	970000	PopA.INDEL.lungonly_curated	0
96	Supercontig_1.1	960000	970000	PopA.SNP.lungonly	1
96	Supercontig_1.1	960000	970000	PopA.SNP.lungonly_curated	1
96	Supercontig_1.1	960000	970000	repeats	0
97	Supercontig_1.1	970000	980000	Genes	9
97	Supercontig_1.1	970000	980000	PopA.INDEL.lungonly	5
97	Supercontig_1.1	970000	980000	PopA.INDEL.lungonly_curated	0
97	Supercontig_1.1	970000	980000	PopA.SNP.lungonly	0
97	Supercontig_1.1	970000	980000	PopA.SNP.lungonly_curated	0
97	Supercontig_1.1	970000	980000	repeats	1
98	Supercontig_1.1	980000	990000	Genes	6
98	Supercontig_1.1	980000	990000	PopA.INDEL.lungonly	8
98	Supercontig_1.1	980000	990000	PopA.INDEL.lungonly_curated	1
98	Supercontig_1.1	980000	990000	PopA.SNP.lungonly	1
98	Supercontig_1.1	980000	990000	PopA.SNP.lungonly_curated	0
98	Supercontig_1.1	980000	990000	repeats	0
99	Supercontig_1.1	990000	1000000	Genes	6
99	Supercontig_1.1	990000	1000000	PopA.INDEL.lungonly	2
99	Supercontig_1.1	990000	1000000	PopA.INDEL.lungonly_curated	1
99	Supercontig_1.1	990000	1000000	PopA.SNP.lungonly	0
99	Supercontig_1.1	990000	1000000	PopA.SNP.lungonly_curated	0
99	Supercontig_1.1	990000	1000000	repeats	0
100	Supercontig_1.1	1000000	1010000	Genes	9
100	Supercontig_1.1	1000000	1010000	PopA.INDEL.lungonly	0
100	Supercontig_1.1	1000000	1010000	PopA.INDEL.lungonly_curated	0
100	Supercontig_1.1	1000000	1010000	PopA.SNP.lungonly	0
100	Supercontig_1.1	1000000	1010000	PopA.SNP.lungonly_curated	0
100	Supercontig_1.1	1000000	1010000	repeats	1
101	Supercontig_1.1	1010000	1020000	Genes	3
101	Supercontig_1.1	1010000	1020000	PopA.INDEL.lungonly	3
101	Supercontig_1.1	1010000	1020000	PopA.INDEL.lungonly_curated	2
101	Supercontig_1.1	1010000	1020000	PopA.SNP.lungonly	1
101	Supercontig_1.1	1010000	1020000	PopA.SNP.lungonly_curated	1
101	Supercontig_1.1	1010000	1020000	repeats	0
102	Supercontig_1.1	1020000	1030000	Genes	2
102	Supercontig_1.1	1020000	1030000	PopA.INDEL.lungonly	2
102	Supercontig_1.1	1020000	1030000	PopA.INDEL.lungonly_curated	1
102	Supercontig_1.1	1020000	1030000	PopA.SNP.lungonly	0
102	Supercontig_1.1	1020000	1030000	PopA.SNP.lungonly_curated	0
102	Supercontig_1.1	1020000	1030000	repeats	0
103	Supercontig_1.1	1030000	1040000	Genes	6
103	Supercontig_1.1	1030000	1040000	PopA.INDEL.lungonly	4
103	Supercontig_1.1	1030000	1040000	PopA.INDEL.lungonly_curated	2
103	Supercontig_1.1	1030000	1040000	PopA.SNP.lungonly	1
103	Supercontig_1.1	1030000	1040000	PopA.SNP.lungonly_curated	1
103	Supercontig_1.1	1030000	1040000	repeats	0
104	Supercontig_1.1	1040000	1050000	Genes	9
104	Supercontig_1.1	1040000	1050000	PopA.INDEL.lungonly	0
104	Supercontig_1.1	1040000	1050000	PopA.INDEL.lungonly_curated	0
104	Supercontig_1.1	1040000	1050000	PopA.SNP.lungonly	0
104	Supercontig_1.1	1040000	1050000	PopA.SNP.lungonly_curated	0
104	Supercontig_1.1	1040000	1050000	repeats	1
105	Supercontig_1.1	1050000	1060000	Genes	3
105	Supercontig_1.1	1050000	1060000	PopA.INDEL.lungonly	1
105	Supercontig_1.1	1050000	1060000	PopA.INDEL.lungonly_curated	0
105	Supercontig_1.1	1050000	1060000	PopA.SNP.lungonly	0
105	Supercontig_1.1	1050000	1060000	PopA.SNP.lungonly_curated	0
105	Supercontig_1.1	1050000	1060000	repeats	2
106	Supercontig_1.1	1060000	1070000	Genes	5
106	Supercontig_1.1	1060000	1070000	PopA.INDEL.lungonly	0
106	Supercontig_1.1	1060000	1070000	PopA.INDEL.lungonly_curated	0
106	Supercontig_1.1	1060000	1070000	PopA.SNP.lungonly	0
106	Supercontig_1.1	1060000	1070000	PopA.SNP.lungonly_curated	0
106	Supercontig_1.1	1060000	1070000	repeats	0
107	Supercontig_1.1	1070000	1080000	Genes	7
107	Supercontig_1.1	1070000	1080000	PopA.INDEL.lungonly	0
107	Supercontig_1.1	1070000	1080000	PopA.INDEL.lungonly_curated	0
107	Supercontig_1.1	1070000	1080000	PopA.SNP.lungonly	0
107	Supercontig_1.1	1070000	1080000	PopA.SNP.lungonly_curated	0
107	Supercontig_1.1	1070000	1080000	repeats	0
108	Supercontig_1.1	1080000	1090000	Genes	7
108	Supercontig_1.1	1080000	1090000	PopA.INDEL.lungonly	0
108	Supercontig_1.1	1080000	1090000	PopA.INDEL.lungonly_curated	0
108	Supercontig_1.1	1080000	1090000	PopA.SNP.lungonly	0
108	Supercontig_1.1	1080000	1090000	PopA.SNP.lungonly_curated	0
108	Supercontig_1.1	1080000	1090000	repeats	1
109	Supercontig_1.1	1090000	1100000	Genes	4
109	Supercontig_1.1	1090000	1100000	PopA.INDEL.lungonly	8
109	Supercontig_1.1	1090000	1100000	PopA.INDEL.lungonly_curated	4
109	Supercontig_1.1	1090000	1100000	PopA.SNP.lungonly	14
109	Supercontig_1.1	1090000	1100000	PopA.SNP.lungonly_curated	14
109	Supercontig_1.1	1090000	1100000	repeats	0
110	Supercontig_1.1	1100000	1110000	Genes	7
110	Supercontig_1.1	1100000	1110000	PopA.INDEL.lungonly	4
110	Supercontig_1.1	1100000	1110000	PopA.INDEL.lungonly_curated	3
110	Supercontig_1.1	1100000	1110000	PopA.SNP.lungonly	0
110	Supercontig_1.1	1100000	1110000	PopA.SNP.lungonly_curated	0
110	Supercontig_1.1	1100000	1110000	repeats	2
111	Supercontig_1.1	1110000	1120000	Genes	6
111	Supercontig_1.1	1110000	1120000	PopA.INDEL.lungonly	7
111	Supercontig_1.1	1110000	1120000	PopA.INDEL.lungonly_curated	1
111	Supercontig_1.1	1110000	1120000	PopA.SNP.lungonly	2
111	Supercontig_1.1	1110000	1120000	PopA.SNP.lungonly_curated	1
111	Supercontig_1.1	1110000	1120000	repeats	0
112	Supercontig_1.1	1120000	1130000	Genes	4
112	Supercontig_1.1	1120000	1130000	PopA.INDEL.lungonly	2
112	Supercontig_1.1	1120000	1130000	PopA.INDEL.lungonly_curated	0
112	Supercontig_1.1	1120000	1130000	PopA.SNP.lungonly	0
112	Supercontig_1.1	1120000	1130000	PopA.SNP.lungonly_curated	0
112	Supercontig_1.1	1120000	1130000	repeats	0
113	Supercontig_1.1	1130000	1140000	Genes	4
113	Supercontig_1.1	1130000	1140000	PopA.INDEL.lungonly	1
113	Supercontig_1.1	1130000	1140000	PopA.INDEL.lungonly_curated	0
113	Supercontig_1.1	1130000	1140000	PopA.SNP.lungonly	0
113	Supercontig_1.1	1130000	1140000	PopA.SNP.lungonly_curated	0
113	Supercontig_1.1	1130000	1140000	repeats	0
114	Supercontig_1.1	1140000	1150000	Genes	4
114	Supercontig_1.1	1140000	1150000	PopA.INDEL.lungonly	10
114	Supercontig_1.1	1140000	1150000	PopA.INDEL.lungonly_curated	3
114	Supercontig_1.1	1140000	1150000	PopA.SNP.lungonly	4
114	Supercontig_1.1	1140000	1150000	PopA.SNP.lungonly_curated	3
114	Supercontig_1.1	1140000	1150000	repeats	0
115	Supercontig_1.1	1150000	1160000	Genes	5
115	Supercontig_1.1	1150000	1160000	PopA.INDEL.lungonly	5
115	Supercontig_1.1	1150000	1160000	PopA.INDEL.lungonly_curated	1
115	Supercontig_1.1	1150000	1160000	PopA.SNP.lungonly	0
115	Supercontig_1.1	1150000	1160000	PopA.SNP.lungonly_curated	0
115	Supercontig_1.1	1150000	1160000	repeats	0
116	Supercontig_1.1	1160000	1170000	Genes	7
116	Supercontig_1.1	1160000	1170000	PopA.INDEL.lungonly	2
116	Supercontig_1.1	1160000	1170000	PopA.INDEL.lungonly_curated	1
116	Supercontig_1.1	1160000	1170000	PopA.SNP.lungonly	1
116	Supercontig_1.1	1160000	1170000	PopA.SNP.lungonly_curated	1
116	Supercontig_1.1	1160000	1170000	repeats	0
117	Supercontig_1.1	1170000	1180000	Genes	4
117	Supercontig_1.1	1170000	1180000	PopA.INDEL.lungonly	0
117	Supercontig_1.1	1170000	1180000	PopA.INDEL.lungonly_curated	0
117	Supercontig_1.1	1170000	1180000	PopA.SNP.lungonly	0
117	Supercontig_1.1	1170000	1180000	PopA.SNP.lungonly_curated	0
117	Supercontig_1.1	1170000	1180000	repeats	0
118	Supercontig_1.1	1180000	1190000	Genes	8
118	Supercontig_1.1	1180000	1190000	PopA.INDEL.lungonly	0
118	Supercontig_1.1	1180000	1190000	PopA.INDEL.lungonly_curated	0
118	Supercontig_1.1	1180000	1190000	PopA.SNP.lungonly	0
118	Supercontig_1.1	1180000	1190000	PopA.SNP.lungonly_curated	0
118	Supercontig_1.1	1180000	1190000	repeats	0
119	Supercontig_1.1	1190000	1200000	Genes	8
119	Supercontig_1.1	1190000	1200000	PopA.INDEL.lungonly	0
119	Supercontig_1.1	1190000	1200000	PopA.INDEL.lungonly_curated	0
119	Supercontig_1.1	1190000	1200000	PopA.SNP.lungonly	0
119	Supercontig_1.1	1190000	1200000	PopA.SNP.lungonly_curated	0
119	Supercontig_1.1	1190000	1200000	repeats	0
120	Supercontig_1.1	1200000	1210000	Genes	6
120	Supercontig_1.1	1200000	1210000	PopA.INDEL.lungonly	0
120	Supercontig_1.1	1200000	1210000	PopA.INDEL.lungonly_curated	0
120	Supercontig_1.1	1200000	1210000	PopA.SNP.lungonly	1
120	Supercontig_1.1	1200000	1210000	PopA.SNP.lungonly_curated	1
120	Supercontig_1.1	1200000	1210000	repeats	0
121	Supercontig_1.1	1210000	1220000	Genes	5
121	Supercontig_1.1	1210000	1220000	PopA.INDEL.lungonly	5
121	Supercontig_1.1	1210000	1220000	PopA.INDEL.lungonly_curated	1
121	Supercontig_1.1	1210000	1220000	PopA.SNP.lungonly	0
121	Supercontig_1.1	1210000	1220000	PopA.SNP.lungonly_curated	0
121	Supercontig_1.1	1210000	1220000	repeats	0
122	Supercontig_1.1	1220000	1230000	Genes	8
122	Supercontig_1.1	1220000	1230000	PopA.INDEL.lungonly	3
122	Supercontig_1.1	1220000	1230000	PopA.INDEL.lungonly_curated	1
122	Supercontig_1.1	1220000	1230000	PopA.SNP.lungonly	0
122	Supercontig_1.1	1220000	1230000	PopA.SNP.lungonly_curated	0
122	Supercontig_1.1	1220000	1230000	repeats	0
123	Supercontig_1.1	1230000	1240000	Genes	6
123	Supercontig_1.1	1230000	1240000	PopA.INDEL.lungonly	0
123	Supercontig_1.1	1230000	1240000	PopA.INDEL.lungonly_curated	0
123	Supercontig_1.1	1230000	1240000	PopA.SNP.lungonly	0
123	Supercontig_1.1	1230000	1240000	PopA.SNP.lungonly_curated	0
123	Supercontig_1.1	1230000	1240000	repeats	0
124	Supercontig_1.1	1240000	1250000	Genes	6
124	Supercontig_1.1	1240000	1250000	PopA.INDEL.lungonly	0
124	Supercontig_1.1	1240000	1250000	PopA.INDEL.lungonly_curated	0
124	Supercontig_1.1	1240000	1250000	PopA.SNP.lungonly	0
124	Supercontig_1.1	1240000	1250000	PopA.SNP.lungonly_curated	0
124	Supercontig_1.1	1240000	1250000	repeats	0
125	Supercontig_1.1	1250000	1260000	Genes	8
125	Supercontig_1.1	1250000	1260000	PopA.INDEL.lungonly	0
125	Supercontig_1.1	1250000	1260000	PopA.INDEL.lungonly_curated	0
125	Supercontig_1.1	1250000	1260000	PopA.SNP.lungonly	0
125	Supercontig_1.1	1250000	1260000	PopA.SNP.lungonly_curated	0
125	Supercontig_1.1	1250000	1260000	repeats	0
126	Supercontig_1.1	1260000	1270000	Genes	6
126	Supercontig_1.1	1260000	1270000	PopA.INDEL.lungonly	0
126	Supercontig_1.1	1260000	1270000	PopA.INDEL.lungonly_curated	0
126	Supercontig_1.1	1260000	1270000	PopA.SNP.lungonly	0
126	Supercontig_1.1	1260000	1270000	PopA.SNP.lungonly_curated	0
126	Supercontig_1.1	1260000	1270000	repeats	0
127	Supercontig_1.1	1270000	1280000	Genes	10
127	Supercontig_1.1	1270000	1280000	PopA.INDEL.lungonly	1
127	Supercontig_1.1	1270000	1280000	PopA.INDEL.lungonly_curated	0
127	Supercontig_1.1	1270000	1280000	PopA.SNP.lungonly	0
127	Supercontig_1.1	1270000	1280000	PopA.SNP.lungonly_curated	0
127	Supercontig_1.1	1270000	1280000	repeats	0
128	Supercontig_1.1	1280000	1290000	Genes	6
128	Supercontig_1.1	1280000	1290000	PopA.INDEL.lungonly	0
128	Supercontig_1.1	1280000	1290000	PopA.INDEL.lungonly_curated	0
128	Supercontig_1.1	1280000	1290000	PopA.SNP.lungonly	0
128	Supercontig_1.1	1280000	1290000	PopA.SNP.lungonly_curated	0
128	Supercontig_1.1	1280000	1290000	repeats	0
129	Supercontig_1.1	1290000	1300000	Genes	4
129	Supercontig_1.1	1290000	1300000	PopA.INDEL.lungonly	0
129	Supercontig_1.1	1290000	1300000	PopA.INDEL.lungonly_curated	0
129	Supercontig_1.1	1290000	1300000	PopA.SNP.lungonly	1
129	Supercontig_1.1	1290000	1300000	PopA.SNP.lungonly_curated	0
129	Supercontig_1.1	1290000	1300000	repeats	0
130	Supercontig_1.1	1300000	1310000	Genes	5
130	Supercontig_1.1	1300000	1310000	PopA.INDEL.lungonly	2
130	Supercontig_1.1	1300000	1310000	PopA.INDEL.lungonly_curated	0
130	Supercontig_1.1	1300000	1310000	PopA.SNP.lungonly	1
130	Supercontig_1.1	1300000	1310000	PopA.SNP.lungonly_curated	0
130	Supercontig_1.1	1300000	1310000	repeats	0
131	Supercontig_1.1	1310000	1320000	Genes	5
131	Supercontig_1.1	1310000	1320000	PopA.INDEL.lungonly	0
131	Supercontig_1.1	1310000	1320000	PopA.INDEL.lungonly_curated	0
131	Supercontig_1.1	1310000	1320000	PopA.SNP.lungonly	0
131	Supercontig_1.1	1310000	1320000	PopA.SNP.lungonly_curated	0
131	Supercontig_1.1	1310000	1320000	repeats	0
132	Supercontig_1.1	1320000	1330000	Genes	7
132	Supercontig_1.1	1320000	1330000	PopA.INDEL.lungonly	0
132	Supercontig_1.1	1320000	1330000	PopA.INDEL.lungonly_curated	0
132	Supercontig_1.1	1320000	1330000	PopA.SNP.lungonly	0
132	Supercontig_1.1	1320000	1330000	PopA.SNP.lungonly_curated	0
132	Supercontig_1.1	1320000	1330000	repeats	0
133	Supercontig_1.1	1330000	1340000	Genes	4
133	Supercontig_1.1	1330000	1340000	PopA.INDEL.lungonly	0
133	Supercontig_1.1	1330000	1340000	PopA.INDEL.lungonly_curated	0
133	Supercontig_1.1	1330000	1340000	PopA.SNP.lungonly	0
133	Supercontig_1.1	1330000	1340000	PopA.SNP.lungonly_curated	0
133	Supercontig_1.1	1330000	1340000	repeats	0
134	Supercontig_1.1	1340000	1350000	Genes	6
134	Supercontig_1.1	1340000	1350000	PopA.INDEL.lungonly	0
134	Supercontig_1.1	1340000	1350000	PopA.INDEL.lungonly_curated	0
134	Supercontig_1.1	1340000	1350000	PopA.SNP.lungonly	0
134	Supercontig_1.1	1340000	1350000	PopA.SNP.lungonly_curated	0
134	Supercontig_1.1	1340000	1350000	repeats	1
135	Supercontig_1.1	1350000	1360000	Genes	5
135	Supercontig_1.1	1350000	1360000	PopA.INDEL.lungonly	1
135	Supercontig_1.1	1350000	1360000	PopA.INDEL.lungonly_curated	0
135	Supercontig_1.1	1350000	1360000	PopA.SNP.lungonly	0
135	Supercontig_1.1	1350000	1360000	PopA.SNP.lungonly_curated	0
135	Supercontig_1.1	1350000	1360000	repeats	0
136	Supercontig_1.1	1360000	1370000	Genes	4
136	Supercontig_1.1	1360000	1370000	PopA.INDEL.lungonly	0
136	Supercontig_1.1	1360000	1370000	PopA.INDEL.lungonly_curated	0
136	Supercontig_1.1	1360000	1370000	PopA.SNP.lungonly	0
136	Supercontig_1.1	1360000	1370000	PopA.SNP.lungonly_curated	0
136	Supercontig_1.1	1360000	1370000	repeats	0
137	Supercontig_1.1	1370000	1380000	Genes	6
137	Supercontig_1.1	1370000	1380000	PopA.INDEL.lungonly	0
137	Supercontig_1.1	1370000	1380000	PopA.INDEL.lungonly_curated	0
137	Supercontig_1.1	1370000	1380000	PopA.SNP.lungonly	0
137	Supercontig_1.1	1370000	1380000	PopA.SNP.lungonly_curated	0
137	Supercontig_1.1	1370000	1380000	repeats	0
138	Supercontig_1.1	1380000	1390000	Genes	5
