GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05851	120.39	256.05	96.50	127.19	121.09	123.50	113.97	88.13	108.86	194.21	130.69	103.02	117.76	268.53	384.09	102.44	82.92	108.46	87.62	489.55	143.55	140.72	101.28	164.12	365.42	396.90	436.55	396.60	358.85	356.40	366.75	345.03	355.36	321.49	325.04	345.35	250.80	268.27	289.44	312.48	326.42	340.37	359.07	270.81	336.17	322.22	301.87	340.80	285.32	292.14	283.06	279.58
CLUG_05852	116.92	251.30	96.64	130.49	125.21	135.53	110.17	96.44	121.66	193.43	134.69	103.11	121.83	265.82	428.29	107.81	84.54	109.97	99.50	491.97	149.64	142.67	119.05	169.47	376.57	389.30	420.05	406.59	353.26	352.20	363.62	348.39	348.00	302.00	334.36	352.28	251.17	268.74	282.76	299.20	325.39	348.75	340.30	270.17	316.72	332.88	289.84	356.75	294.53	287.64	295.02	278.02
CLUG_05853	116.98	239.82	95.26	123.34	113.06	108.02	109.65	78.85	105.06	190.84	127.55	97.29	114.03	257.50	385.10	88.41	71.28	110.61	91.32	472.49	142.09	137.45	113.83	147.09	365.05	374.13	399.27	382.79	334.61	347.82	351.66	325.42	337.82	317.80	335.77	332.66	245.10	263.01	283.24	299.89	326.01	326.32	341.03	256.20	305.93	301.58	269.72	349.13	274.81	281.70	274.26	263.04
CLUG_05854	115.69	258.38	94.40	128.13	119.96	120.89	108.23	85.42	112.98	182.39	121.59	104.64	116.57	265.56	397.61	93.02	85.54	107.16	94.52	472.77	148.98	133.51	104.88	153.93	371.44	361.90	417.23	389.34	352.10	349.16	350.72	341.49	327.44	297.36	342.49	361.20	240.08	256.87	291.87	315.85	323.95	321.93	355.35	247.56	320.64	321.20	293.77	347.28	284.11	288.78	295.95	259.93
CLUG_05855	125.31	262.21	93.65	130.70	119.99	122.58	114.95	91.39	120.42	195.16	130.14	108.40	124.21	283.53	431.19	103.22	88.19	111.36	94.56	505.67	147.37	143.03	111.48	174.08	389.21	378.45	430.56	400.00	364.72	373.10	353.23	352.59	357.44	313.22	344.13	355.21	234.25	263.41	287.25	315.64	323.07	343.77	352.12	264.17	329.58	325.93	284.15	351.47	285.78	306.61	297.68	277.95
CLUG_05856	105.85	250.44	92.11	109.04	138.99	129.92	120.96	109.64	127.99	204.54	136.98	95.60	130.43	288.67	439.23	114.89	70.70	106.31	86.47	489.93	141.57	157.09	119.13	166.75	394.35	421.68	419.47	414.65	352.63	348.67	336.92	354.94	364.34	339.90	342.07	388.78	260.33	280.37	309.27	311.23	343.31	364.90	383.61	274.95	316.49	308.05	294.44	386.58	275.92	303.27	318.04	303.43
CLUG_05857	118.64	244.36	92.04	122.24	122.06	117.08	102.79	95.13	110.59	183.87	142.82	100.96	114.65	267.22	397.44	104.23	88.41	115.77	89.05	475.42	143.11	156.09	105.55	157.00	367.94	385.04	421.03	383.18	338.83	369.83	333.97	345.90	326.54	306.81	330.85	373.21	243.59	253.62	278.08	326.38	328.21	332.57	341.55	239.71	329.64	295.32	282.41	348.28	275.38	291.03	273.33	259.09
CLUG_05858	116.27	235.46	93.37	118.82	116.80	114.00	106.94	79.37	103.91	181.92	117.47	96.07	112.43	265.10	397.97	99.43	87.50	108.48	86.66	464.29	136.03	138.67	107.85	160.87	365.40	382.01	416.19	387.87	348.63	354.65	341.19	345.13	342.46	313.19	330.09	351.25	258.65	248.29	280.17	307.32	319.48	336.03	356.24	253.52	325.30	324.29	281.68	340.53	275.29	292.68	285.10	275.47
CLUG_05859	121.79	238.04	90.62	116.75	117.25	108.84	105.37	84.76	100.93	185.87	128.59	96.34	112.26	260.68	381.05	90.04	85.54	108.71	82.00	455.06	134.96	133.32	104.10	153.99	353.65	374.13	410.96	369.14	351.45	333.80	331.39	332.67	347.97	301.19	315.06	339.11	259.61	243.40	285.18	309.04	321.67	321.52	355.24	246.80	309.26	321.89	283.83	344.23	264.36	288.49	282.33	267.69
CLUG_05860	109.24	220.37	86.62	110.35	104.65	110.36	102.63	72.21	104.31	174.21	116.45	90.99	106.04	237.15	351.37	78.70	86.35	95.01	89.01	446.65	126.54	124.40	92.16	146.47	363.13	358.42	408.93	378.47	347.15	338.02	328.50	325.31	321.53	293.56	345.16	351.43	299.69	252.97	269.34	299.21	306.24	311.29	334.92	247.67	315.84	317.63	275.44	342.86	275.42	279.04	272.14	267.10
CLUG_05861	109.90	236.01	88.29	124.41	116.82	110.98	104.18	79.53	106.95	186.53	130.07	99.04	115.23	254.84	407.23	89.26	80.45	109.61	94.56	468.89	140.20	138.55	99.96	161.58	372.27	389.80	421.33	381.03	350.23	341.91	347.46	350.76	336.16	311.76	341.02	344.31	232.26	252.21	300.36	316.60	297.49	317.84	335.85	251.76	308.88	308.82	289.12	363.47	292.19	294.49	283.34	275.18
CLUG_05862	110.17	256.83	97.71	133.10	123.79	121.27	114.62	90.04	114.18	204.12	147.76	107.23	125.30	274.76	425.52	110.81	91.95	118.08	84.75	500.45	157.14	142.76	105.92	174.18	385.11	395.91	437.40	386.62	374.71	351.89	340.15	337.92	351.01	319.40	349.27	365.07	231.91	267.81	287.71	323.35	339.36	309.51	359.81	261.84	314.11	307.03	286.16	366.28	283.93	291.38	284.95	259.79
CLUG_05863	127.90	267.32	96.91	136.19	118.80	124.81	109.27	88.35	116.21	202.97	131.32	102.46	119.27	287.58	434.98	115.20	88.18	127.49	99.94	498.83	143.88	147.41	107.40	184.78	381.62	404.90	445.67	412.44	352.95	349.70	381.69	365.85	361.82	309.74	364.43	354.11	233.78	269.64	291.88	314.83	327.36	337.14	376.11	264.90	325.66	320.57	296.74	363.51	304.75	278.40	287.38	291.05
CLUG_05864	121.78	259.07	100.55	133.43	125.95	116.48	111.54	90.41	118.92	188.25	132.25	103.88	113.61	280.07	437.89	97.23	86.89	117.17	94.35	506.29	154.03	148.14	120.96	165.72	403.41	405.33	456.87	422.80	395.58	362.50	368.81	376.59	375.31	343.09	361.74	369.70	271.88	272.15	316.71	348.82	352.25	348.35	376.59	290.33	344.61	349.68	304.98	382.92	308.95	297.90	301.33	281.90
CLUG_05865	116.04	234.50	94.54	118.94	113.97	118.40	100.50	83.35	99.44	176.30	114.51	95.47	110.03	262.08	387.01	87.35	83.05	101.95	84.20	464.46	129.38	142.14	98.09	159.03	384.20	398.25	428.30	415.59	380.02	363.68	349.41	359.30	353.43	316.71	354.74	348.11	270.28	253.81	297.27	311.52	316.50	349.90	362.92	261.14	333.80	326.03	286.19	380.14	283.75	293.91	286.10	278.03
CLUG_05866	121.46	245.98	94.39	117.17	118.22	123.24	108.67	86.52	107.35	188.34	132.98	98.51	116.83	259.21	404.96	97.59	87.74	108.08	89.56	474.75	148.17	146.55	104.37	159.88	385.42	383.36	418.01	381.37	360.58	347.57	346.94	356.54	350.08	319.91	354.75	356.66	251.79	265.47	289.36	310.23	318.76	338.63	360.66	256.41	319.64	312.67	287.03	350.64	289.50	289.39	280.41	267.69
CLUG_05867	129.11	258.60	95.95	131.72	126.70	127.59	118.79	92.13	112.64	202.88	138.51	102.32	125.57	282.10	439.91	111.38	92.60	110.76	94.27	507.28	158.03	155.40	107.21	182.98	394.95	407.70	443.97	404.71	381.35	368.31	364.48	358.48	364.76	329.24	355.96	373.52	238.40	278.70	307.60	330.27	331.62	347.51	366.23	273.32	342.77	339.25	294.08	376.90	297.72	309.81	294.47	279.43
CLUG_05868	131.50	241.97	99.59	128.18	133.11	122.13	110.02	79.28	96.50	192.73	121.78	98.50	117.17	287.12	446.21	108.39	96.30	105.58	89.93	490.38	167.03	156.92	119.75	158.45	398.60	430.18	446.95	399.68	381.30	355.79	356.86	372.99	370.16	341.21	367.17	402.13	294.95	276.13	319.59	347.58	349.52	338.89	368.59	284.04	337.91	351.13	303.28	386.68	310.31	296.98	304.35	279.37
CLUG_05869	131.39	255.15	92.06	127.70	121.67	113.66	114.39	90.55	100.83	197.13	127.46	97.52	118.85	269.90	434.88	104.49	87.89	117.10	106.06	490.49	151.57	148.42	112.64	172.98	382.58	416.57	446.17	400.12	370.10	366.81	360.21	356.10	370.29	333.34	365.01	381.48	279.59	273.98	315.94	326.53	343.37	350.54	365.95	275.35	335.30	336.29	302.52	378.53	296.16	310.42	288.51	283.88
CLUG_05870	123.72	230.71	84.83	116.67	109.60	104.47	106.53	80.52	108.66	187.78	119.33	95.72	112.68	249.99	393.49	85.37	90.12	101.11	87.32	462.15	132.26	132.79	105.77	156.96	390.29	392.02	425.56	393.97	377.00	358.31	349.26	352.90	353.24	318.60	350.81	371.94	259.61	276.83	301.03	318.32	335.00	336.68	365.64	274.46	334.11	327.37	289.48	367.95	283.72	286.84	272.10	278.96
CLUG_05871	105.55	223.29	87.00	108.68	109.05	111.15	98.08	81.74	93.33	177.59	113.98	94.02	111.69	243.03	368.58	85.63	81.52	102.61	84.35	449.37	139.34	134.94	105.15	154.90	378.51	390.81	424.89	379.72	365.99	358.81	331.55	356.76	340.03	314.35	342.93	361.84	300.10	263.69	294.81	323.84	319.12	328.68	355.88	252.08	318.76	316.40	284.74	363.82	297.59	284.27	285.27	279.86
CLUG_05872	110.45	221.50	83.93	114.67	101.31	113.65	97.94	76.62	104.18	177.17	118.84	90.91	111.68	226.23	368.45	82.99	81.85	108.60	84.38	448.08	134.97	134.98	99.08	153.06	368.64	388.69	414.84	385.34	363.58	347.27	339.06	335.16	359.46	330.84	340.70	365.03	281.21	261.14	291.54	308.75	325.88	319.21	343.86	249.95	324.68	330.84	281.85	353.80	291.59	280.18	269.30	271.44
CLUG_05873	114.19	224.20	86.95	123.61	115.60	117.11	104.67	79.95	98.35	184.73	121.98	104.94	100.87	248.07	376.69	85.31	81.05	102.20	84.37	461.27	130.66	134.99	107.90	167.16	382.54	409.92	440.52	383.66	370.71	345.97	355.55	361.76	360.22	331.33	350.28	370.07	261.20	269.10	303.08	344.05	319.95	319.93	368.95	277.00	321.61	314.98	307.13	379.79	315.03	295.46	286.63	299.02
CLUG_05874	117.46	253.97	99.71	118.42	114.00	117.69	115.78	83.46	115.28	185.55	121.19	98.11	121.26	261.28	417.67	97.77	80.00	111.53	91.53	487.92	151.52	135.83	106.31	167.46	392.50	430.65	426.07	403.09	379.55	350.11	354.36	368.27	369.03	337.90	364.10	363.86	262.47	278.09	311.65	349.52	322.53	332.30	363.89	269.41	323.02	327.64	299.80	372.50	315.25	287.91	301.05	281.47
CLUG_05875	111.01	239.95	88.51	127.51	114.30	120.30	107.16	84.34	107.58	193.90	117.48	93.83	112.86	264.15	399.31	92.29	79.16	117.34	107.85	459.48	143.54	141.98	113.41	169.39	424.67	405.25	441.78	413.07	369.30	357.09	335.06	356.46	353.74	312.68	355.96	386.58	258.83	275.60	322.93	324.81	334.40	353.80	369.89	286.67	338.81	345.52	301.82	378.67	304.84	293.49	283.36	277.82
CLUG_05876	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	57.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CLUG_05877	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	142.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CLUG_05878	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	195.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CLUG_05879	129.23	233.05	84.39	127.22	115.09	114.16	104.44	84.83	116.10	180.05	120.60	94.58	112.02	260.26	399.18	93.71	76.13	101.22	97.37	464.79	153.08	132.87	97.37	173.03	386.16	396.38	441.62	404.87	368.02	354.97	343.24	360.34	363.80	324.50	334.40	369.95	277.70	272.44	281.84	329.46	324.33	321.93	343.38	257.76	327.60	350.82	293.99	355.01	312.57	272.21	273.75	265.39
CLUG_05880	129.16	262.06	98.54	115.27	112.19	112.26	100.72	89.27	109.18	185.53	125.33	101.29	112.37	271.76	406.37	95.19	81.96	105.27	88.42	478.24	145.05	138.00	93.85	169.47	385.49	422.24	454.93	428.39	384.88	376.15	366.52	359.02	377.78	333.90	366.18	380.65	302.34	278.03	308.56	326.06	333.11	356.39	353.64	276.18	338.03	332.04	304.67	370.13	301.02	296.79	295.21	297.47
CLUG_05881	122.30	237.76	92.54	121.05	115.75	118.83	106.47	83.97	106.01	186.31	126.67	95.38	117.23	264.03	395.38	86.43	82.42	109.55	88.03	461.06	149.38	132.32	105.87	171.24	395.29	419.11	444.23	408.74	378.40	356.66	347.51	358.11	362.51	329.27	364.63	382.25	285.91	274.12	326.38	327.77	334.38	343.27	369.98	278.45	336.92	342.30	299.58	391.73	302.46	297.59	299.33	278.04
CLUG_05882	103.38	234.92	78.71	110.78	100.13	111.75	102.35	82.81	103.72	180.70	111.46	95.66	110.19	235.44	357.96	74.12	79.43	105.64	87.56	452.81	136.60	130.06	97.14	158.87	394.35	407.22	440.10	404.32	381.98	346.05	352.45	358.23	351.95	325.89	346.68	371.03	315.47	270.68	327.36	337.13	336.31	330.26	366.47	285.56	340.29	335.53	312.86	382.66	309.90	283.40	279.79	281.63
CLUG_05883	127.91	255.77	103.63	118.15	130.34	124.09	113.41	90.89	108.00	187.99	133.77	106.67	131.12	283.19	438.67	110.08	93.66	130.64	96.39	509.00	158.02	157.03	111.13	178.54	407.33	462.76	465.70	424.38	396.32	369.90	398.55	392.70	375.00	369.36	389.68	422.00	301.20	279.75	326.10	368.90	344.25	342.64	382.02	277.45	363.90	358.87	323.36	416.53	322.49	295.54	300.23	286.53
CLUG_05884	130.53	286.95	102.22	139.68	121.65	133.72	112.12	95.31	124.96	207.41	144.43	106.75	136.84	292.63	451.01	114.73	99.60	121.43	101.74	524.04	162.38	160.95	122.08	190.65	418.59	455.66	476.85	434.16	412.42	391.67	380.91	386.71	404.70	363.66	410.30	408.71	282.96	293.83	362.72	362.37	357.65	375.38	393.55	285.22	369.23	402.87	364.20	425.53	328.70	320.04	294.37	291.04
CLUG_05885	130.34	306.66	97.66	146.53	109.73	124.68	111.98	97.48	132.56	225.34	144.88	104.71	147.70	301.41	491.10	117.35	103.63	109.10	96.15	540.61	181.79	169.31	131.42	176.91	400.46	472.86	472.88	416.65	430.50	391.64	375.81	398.63	401.62	355.98	394.46	403.86	300.41	298.22	340.55	375.74	367.69	386.66	374.60	279.46	365.95	366.30	316.11	425.34	325.01	329.57	293.01	284.77
CLUG_05886	136.26	296.21	107.27	149.43	120.63	145.55	129.96	106.18	129.12	208.50	150.87	119.73	135.72	305.16	470.02	128.13	95.67	126.53	111.18	544.67	160.62	180.85	112.33	214.45	443.49	436.49	490.84	457.40	439.19	384.71	387.40	373.25	413.39	377.00	442.28	420.59	305.63	291.87	341.21	374.36	369.14	396.42	396.57	300.98	359.15	375.93	313.05	430.54	340.16	329.94	291.61	281.38
CLUG_05887	129.08	256.94	85.08	128.91	127.54	125.92	102.32	84.12	120.37	196.85	125.38	99.24	139.24	294.62	411.28	112.02	83.67	114.88	96.81	484.23	167.69	152.34	109.82	191.66	413.52	441.33	459.76	419.06	386.72	372.61	362.24	377.43	383.64	329.23	363.74	370.95	275.70	290.79	312.49	337.86	322.37	349.68	362.12	265.84	336.76	329.37	312.56	384.14	336.16	289.64	297.16	273.75
CLUG_05888	124.91	239.41	77.75	119.24	111.98	114.87	113.49	80.27	117.57	163.63	121.23	104.55	121.01	242.43	376.92	89.97	82.69	108.19	90.39	460.98	141.41	138.53	103.68	165.30	388.59	406.03	448.87	391.19	374.16	368.43	371.54	348.87	378.46	321.38	351.84	386.64	254.44	273.72	307.32	320.77	325.94	326.77	350.08	272.33	327.58	317.96	291.31	387.77	310.51	268.93	274.22	285.76
CLUG_05889	138.79	255.51	109.86	121.08	121.71	129.82	102.45	101.95	117.20	202.80	138.09	104.53	118.04	275.60	446.12	117.56	89.54	107.21	96.97	513.66	152.77	163.50	113.38	201.24	422.90	436.47	464.73	420.29	394.10	386.53	346.35	383.68	361.34	341.78	375.08	426.93	265.20	308.44	303.24	351.55	364.46	349.11	377.02	267.82	350.87	333.21	314.02	398.72	318.43	308.81	311.23	287.70
CLUG_05890	133.73	267.72	91.54	144.46	129.57	147.59	117.38	89.26	127.98	202.26	153.53	108.26	129.49	302.66	444.13	113.69	89.80	122.42	95.16	530.86	156.47	149.18	120.16	189.17	424.08	460.89	472.88	432.32	403.49	390.38	369.89	394.35	393.11	353.98	401.23	396.12	281.55	303.79	338.50	376.64	335.88	369.55	381.56	280.06	354.51	348.20	304.17	404.79	314.06	296.40	299.36	301.38
CLUG_05891	130.01	260.58	88.66	130.79	119.02	129.85	107.53	88.70	110.02	186.70	129.23	104.87	116.11	277.03	407.75	111.53	79.20	114.20	90.20	477.57	151.83	135.40	108.70	184.62	390.51	417.83	421.59	404.04	378.94	349.57	357.14	348.84	360.63	326.52	372.31	377.41	249.65	270.26	314.44	343.61	315.42	344.85	363.41	275.31	331.13	338.13	304.93	392.91	324.66	269.62	283.82	263.15
CLUG_05892	122.51	246.71	89.73	124.28	119.29	128.33	103.58	87.63	108.72	178.43	132.76	102.79	115.69	274.36	381.80	92.61	89.62	108.39	89.00	472.61	149.45	150.73	106.91	175.87	408.25	429.45	461.04	411.69	387.65	366.86	359.59	372.65	361.23	338.10	390.66	379.75	298.10	302.92	332.29	353.24	324.97	347.73	368.29	286.20	343.47	339.85	307.23	396.40	306.56	285.26	304.93	268.36
CLUG_05893	112.97	240.79	82.26	123.47	119.53	112.97	101.01	84.39	103.20	169.46	123.72	94.51	118.96	250.62	360.26	90.26	80.42	105.84	84.23	454.15	139.09	131.66	116.62	181.86	368.95	405.23	441.77	384.97	363.33	351.27	332.38	367.69	349.79	333.98	359.74	387.28	271.22	268.72	315.79	342.95	335.64	342.38	354.29	274.41	334.68	322.40	305.94	392.85	293.37	290.37	271.64	279.41
CLUG_05894	131.34	239.79	99.51	131.29	127.81	129.11	99.44	88.24	114.45	181.09	130.35	104.48	115.62	256.91	380.09	94.02	87.77	105.44	96.73	479.65	152.02	155.28	105.40	183.05	369.82	430.50	458.18	413.08	388.56	375.53	357.78	375.56	365.78	322.10	385.04	394.47	270.79	289.48	317.23	348.53	345.37	343.19	379.11	261.85	327.35	322.76	311.06	416.40	320.84	311.06	288.18	280.16
CLUG_05895	120.55	265.27	98.86	138.47	120.91	137.30	115.92	94.61	111.48	203.23	145.18	100.14	127.76	272.72	407.60	100.18	98.17	121.85	100.90	498.94	154.78	156.22	108.62	188.14	422.34	450.71	444.87	441.78	400.30	391.95	377.07	391.93	384.00	365.14	395.79	394.05	317.23	294.03	341.54	376.56	338.91	349.65	396.06	283.43	364.36	364.66	324.83	413.22	337.74	309.87	293.69	288.35
CLUG_05896	141.55	267.53	107.75	131.31	131.58	138.37	115.10	89.33	121.44	204.45	138.49	102.97	137.98	293.05	451.10	108.38	93.88	112.97	99.74	517.51	167.11	164.13	118.06	193.06	419.66	453.55	464.93	435.08	416.56	388.67	384.76	403.63	391.73	358.17	412.53	413.36	280.42	301.27	343.08	373.42	354.74	355.03	394.89	280.52	371.65	361.20	327.35	433.66	342.80	304.91	297.41	294.96
CLUG_05897	130.50	270.53	120.53	163.63	121.36	139.29	121.82	100.54	122.55	201.77	135.92	111.94	131.66	303.81	470.39	101.23	106.43	114.13	107.35	523.60	156.21	169.42	152.60	205.10	406.55	512.57	501.77	457.70	432.06	397.45	368.82	413.78	412.21	349.06	394.10	450.60	255.21	294.48	374.34	373.59	382.33	392.79	415.35	304.07	370.67	385.99	372.19	421.51	350.86	313.01	319.58	304.91
CLUG_05898	129.00	266.08	95.60	126.08	125.89	134.33	114.21	88.69	117.50	194.61	137.94	98.75	128.44	299.68	421.61	108.90	94.82	117.23	101.53	506.03	148.34	155.67	118.49	191.44	416.91	455.14	458.53	413.29	405.25	390.68	382.19	395.38	389.43	348.74	399.87	400.37	278.70	305.44	332.37	367.83	349.40	342.90	392.26	283.39	363.47	356.37	327.66	432.55	328.03	311.11	304.15	291.15
CLUG_05899	133.30	258.97	92.53	135.01	111.00	133.62	101.68	89.34	118.30	188.21	130.55	95.25	112.41	285.79	426.50	108.63	83.46	117.95	84.47	463.57	155.92	140.13	108.14	198.19	392.62	472.18	461.50	398.26	400.31	366.07	354.79	358.48	362.28	349.50	399.79	396.48	288.21	298.07	326.10	362.90	332.90	346.42	390.72	280.43	357.34	378.09	309.95	421.07	320.56	283.69	289.68	290.98
CLUG_05900	108.34	265.00	100.61	109.25	115.94	102.81	106.38	76.07	96.49	181.14	123.20	98.65	114.63	258.46	354.04	85.73	110.37	95.89	83.84	460.10	129.07	155.21	100.89	160.08	376.53	415.13	450.00	427.32	401.66	351.08	361.62	363.72	377.32	346.73	379.92	393.74	233.35	271.78	309.79	392.80	328.61	335.85	369.07	276.67	327.56	330.96	311.33	415.58	310.18	301.21	298.58	271.75
CLUG_05901	129.88	264.63	98.84	122.06	123.58	132.98	108.34	89.51	109.48	192.25	144.28	100.16	131.01	291.60	401.34	105.04	87.67	117.62	98.53	485.74	157.83	154.85	113.89	186.65	419.35	450.90	469.66	429.65	421.34	374.22	357.62	383.68	378.37	352.67	394.81	410.03	306.98	302.90	339.70	367.25	339.08	353.80	377.99	290.62	363.72	361.53	324.68	423.73	334.26	310.10	298.43	282.08
CLUG_05902	130.82	251.27	98.76	132.42	124.10	142.13	106.65	81.66	110.69	190.81	129.88	102.05	131.68	274.96	416.54	107.17	86.25	117.37	102.62	494.43	152.26	152.53	116.07	186.55	415.55	469.07	455.51	431.44	425.89	376.70	359.52	398.84	370.23	357.94	382.06	410.39	285.47	296.32	339.56	376.57	334.88	353.06	381.16	285.86	363.02	350.24	319.09	447.84	341.66	294.65	288.63	289.63
CLUG_05903	118.32	226.87	84.83	116.29	106.81	114.63	87.51	82.18	98.05	166.71	122.35	88.96	110.97	233.88	347.80	90.36	85.10	99.44	83.97	455.77	146.65	137.34	100.03	166.57	402.60	436.62	440.06	413.24	398.20	353.16	340.80	361.80	344.55	346.48	380.72	399.78	289.05	294.23	324.08	379.10	340.22	338.17	360.46	277.98	348.05	330.09	301.93	410.71	324.75	290.72	288.13	289.18
CLUG_05904	116.24	218.07	87.63	116.02	113.61	120.95	94.20	82.13	94.91	164.03	114.42	88.20	108.60	236.67	357.39	81.78	86.08	112.89	86.23	466.52	148.46	137.06	97.38	169.00	401.21	428.58	444.92	408.47	397.65	343.36	351.81	394.63	374.53	347.84	391.89	393.91	318.19	298.56	339.12	353.40	329.49	339.38	357.42	271.90	356.14	335.97	317.52	390.44	318.48	288.57	278.22	280.36
CLUG_05905	129.32	260.88	96.80	131.15	115.88	127.92	108.91	87.67	110.21	183.26	136.78	101.53	126.36	267.06	403.19	101.42	91.12	118.22	97.41	497.92	146.04	150.03	112.32	182.70	424.69	469.66	467.28	429.44	442.84	392.56	378.89	404.89	390.65	378.33	406.99	411.93	303.96	307.61	343.38	380.50	345.82	351.14	381.38	303.73	372.44	360.43	326.63	452.25	349.29	299.15	302.22	291.35
CLUG_05906	107.91	232.71	78.23	120.98	103.62	115.18	96.20	83.12	103.20	172.37	123.24	88.19	118.49	242.03	348.61	93.48	82.99	110.07	75.50	450.26	136.43	126.19	99.61	161.80	379.27	434.57	421.78	376.35	380.25	335.47	321.51	350.09	335.10	324.04	386.09	369.90	289.16	256.90	298.09	340.20	289.27	317.03	347.41	257.24	325.47	309.37	291.27	380.67	299.47	274.70	282.33	257.21
CLUG_05907	109.67	236.00	89.86	110.69	111.41	123.75	101.06	86.03	107.43	169.22	129.61	83.44	111.81	251.95	385.07	91.73	83.98	110.36	91.12	449.94	149.82	145.38	107.72	181.21	382.79	454.60	451.52	414.28	403.74	355.82	354.49	380.99	371.22	346.50	392.04	392.64	275.60	281.36	331.77	358.10	322.09	331.20	367.15	274.57	346.17	359.02	316.36	424.26	315.03	284.34	278.96	293.00
CLUG_05908	134.44	238.00	97.06	138.79	124.01	130.09	98.62	76.57	111.68	177.78	132.00	87.92	126.63	266.55	419.96	108.14	89.45	123.98	91.73	492.05	150.51	148.87	114.14	183.60	428.68	461.15	463.04	433.17	431.22	378.22	370.56	416.24	368.55	358.10	414.14	411.40	260.10	294.79	354.23	369.79	315.18	323.97	374.50	276.64	360.53	363.24	328.72	426.19	326.87	309.50	289.07	290.01
CLUG_05909	132.80	257.33	93.98	128.21	120.16	136.77	108.25	87.95	111.79	176.39	136.75	94.57	122.19	274.14	409.52	104.57	90.96	110.87	96.80	498.48	149.71	151.31	116.54	204.27	423.86	468.94	480.51	439.34	429.94	387.17	388.18	405.03	390.63	365.02	416.75	428.61	287.37	307.69	351.47	383.03	336.00	352.26	384.32	286.25	368.09	366.84	330.69	454.66	346.50	300.63	304.10	291.14
CLUG_05910	134.52	250.84	91.55	118.16	90.17	119.29	111.63	84.13	100.74	192.26	134.30	96.02	117.42	246.39	395.65	78.23	88.96	95.60	98.56	482.77	161.16	147.55	98.95	185.63	396.05	479.05	520.83	423.69	405.78	379.00	383.42	404.06	384.68	394.21	443.99	431.96	339.94	301.04	345.83	373.40	336.57	350.10	391.06	315.86	391.81	381.16	320.57	437.54	328.45	315.98	277.84	278.93
CLUG_05911	123.57	223.78	76.38	110.71	101.59	118.13	91.82	85.29	94.00	148.96	112.48	81.16	112.05	236.45	365.15	82.21	76.77	114.78	94.87	422.40	131.13	146.49	98.06	183.14	400.40	431.37	461.71	415.50	416.22	354.87	367.36	387.47	374.08	339.37	420.12	397.65	296.12	290.52	319.02	367.65	302.48	324.57	333.99	253.94	346.51	351.82	294.72	448.49	314.92	278.04	267.89	278.70
CLUG_05912	109.19	224.40	78.51	103.87	104.47	112.29	90.41	81.46	94.68	158.85	116.67	76.75	95.94	221.99	345.32	80.83	83.54	92.24	82.50	420.24	125.81	131.64	96.50	157.74	363.45	424.85	450.30	383.88	395.72	359.74	343.51	386.33	358.11	321.38	393.71	364.73	301.51	276.31	310.10	350.79	290.79	314.68	339.53	260.72	342.52	334.44	305.05	396.40	296.46	261.11	266.49	255.16
CLUG_05913	125.22	238.45	87.09	115.23	107.78	123.78	99.75	83.75	102.67	168.06	121.03	88.16	113.39	252.19	372.29	84.70	87.27	108.33	90.67	462.68	139.22	148.96	107.15	185.41	419.04	466.06	495.82	428.20	446.86	389.05	382.50	418.27	395.12	371.30	412.01	411.82	323.21	309.30	357.90	375.51	324.89	340.53	380.70	293.67	368.23	362.60	330.92	470.14	350.08	297.53	285.94	283.02
