GENE	POSITION	COVERAGE	STRAIN	LOCALE	GROUP
CLUG_04110	14247	0.0000	A5.U10D	U	A
CLUG_04110	14247	0.0000	A6.U5C	U	A
CLUG_04110	14247	0.0000	A7.U3E	U	A
CLUG_04110	14247	0.0000	A8.U2E	U	A
CLUG_04110	14247	1.4931	A9.L3D	L	A
CLUG_04110	14247	0.0187	ATCC42720	Blood	ATCC42720
CLUG_04110	14247	0.0000	B16.1310D	L	B
CLUG_04110	14247	0.0021	B17.1311G	L	B
CLUG_04110	14247	0.0173	B18.1312G	L	B
CLUG_04110	14247	0.0007	B19.1310A	L	B
CLUG_04110	14247	0.0000	B20.1311A	L	B
CLUG_04110	14247	0.0011	B21.1312A	L	B
CLUG_04110	14247	0.0000	B22.134E	U	B
CLUG_04110	14247	0.0000	B23.133H	U	B
CLUG_04110	14247	0.0108	B24.133F	U	B
CLUG_04110	14247	0.0002	B25.135C	U	B
CLUG_04110	14247	0.0134	B26.131A	U	B
CLUG_04110	14247	0.0023	B27.136A	U	B
CLUG_04110	14247	0.0000	B28.13UM	U	B
CLUG_04110	14247	3.9700	B29.13MM	M	B
CLUG_04110	14247	4.1907	C10.9M3	M	C
CLUG_04110	14247	3.7866	C11.9M41	M	C
CLUG_04110	14247	4.2558	C12.9U1	U	C
CLUG_04110	14247	3.8131	C13.9U2	U	C
CLUG_04110	14247	3.7720	C14.9U3	U	C
CLUG_04110	14247	0.0000	C15.9U4s	U	C
CLUG_04110	14247	0.0000	C30.13LM	L	C
CLUG_04110	14247	4.1487	C31.13MP	U	C
CLUG_04110	14247	4.0740	C4.9L1	L	C
CLUG_04110	14247	4.1379	C5.9L2	L	C
CLUG_04110	14247	4.2404	C6.9L3	L	C
CLUG_04110	14247	4.2801	C7.9L4	L	C
CLUG_04110	14247	4.1474	C8.9M1	M	C
CLUG_04110	14247	0.0005	C9.9M2	M	C
CLUG_04110	14247	0.0001	ctl1.AL1B	L	A
CLUG_04110	14247	4.2381	ctl2.AL1B	L	A
CLUG_04111	15242	0.0000	POSITION	UNK	P
CLUG_04111	15242	0.0000	A10.L4C	L	A
CLUG_04111	15242	0.0000	A11.L11G	L	A
CLUG_04111	15242	0.0000	A12.L10B	L	A
CLUG_04111	15242	0.0000	A13.L3B	L	A
CLUG_04111	15242	0.0000	A14.L4E	L	A
CLUG_04111	15242	0.0000	A15.L4G	L	A
CLUG_04111	15242	0.0000	A16.L7C	L	A
CLUG_04111	15242	0.0000	A17.L1B	L	A
CLUG_04111	15242	0.0000	A18.S4H	S	A
CLUG_04111	15242	0.0000	A19.S3B	S	A
CLUG_04111	15242	0.0000	A2.U10A	U	A
CLUG_04111	15242	0.0000	A20.S1E	S	A
CLUG_04111	15242	0.0000	A21.S8A	S	A
CLUG_04111	15242	0.0000	A22.UpperP	U	A
CLUG_04111	15242	0.0000	A23.LowerP	L	A
CLUG_04111	15242	0.0000	A24.SputuP	S	A
CLUG_04111	15242	0.0000	A3.U3G	U	A
CLUG_04111	15242	0.0000	A4.U3B	U	A
CLUG_04111	15242	0.0000	A5.U10D	U	A
CLUG_04111	15242	0.0000	A6.U5C	U	A
CLUG_04111	15242	0.0000	A7.U3E	U	A
CLUG_04111	15242	0.0000	A8.U2E	U	A
CLUG_04111	15242	1.4564	A9.L3D	L	A
CLUG_04111	15242	0.0058	ATCC42720	Blood	ATCC42720
CLUG_04111	15242	0.0000	B16.1310D	L	B
CLUG_04111	15242	0.0003	B17.1311G	L	B
CLUG_04111	15242	0.0068	B18.1312G	L	B
CLUG_04111	15242	0.0004	B19.1310A	L	B
CLUG_04111	15242	0.0001	B20.1311A	L	B
CLUG_04111	15242	0.0007	B21.1312A	L	B
CLUG_04111	15242	0.0000	B22.134E	U	B
CLUG_04111	15242	0.0000	B23.133H	U	B
CLUG_04111	15242	0.0021	B24.133F	U	B
CLUG_04111	15242	0.0002	B25.135C	U	B
CLUG_04111	15242	0.0053	B26.131A	U	B
CLUG_04111	15242	0.0006	B27.136A	U	B
CLUG_04111	15242	0.0006	B28.13UM	U	B
CLUG_04111	15242	2.1443	B29.13MM	M	B
CLUG_04111	15242	2.2910	C10.9M3	M	C
CLUG_04111	15242	2.1191	C11.9M41	M	C
CLUG_04111	15242	2.2964	C12.9U1	U	C
CLUG_04111	15242	2.0467	C13.9U2	U	C
CLUG_04111	15242	2.0018	C14.9U3	U	C
CLUG_04111	15242	0.0005	C15.9U4s	U	C
CLUG_04111	15242	0.0001	C30.13LM	L	C
CLUG_04111	15242	2.3547	C31.13MP	U	C
CLUG_04111	15242	2.2589	C4.9L1	L	C
CLUG_04111	15242	2.2819	C5.9L2	L	C
CLUG_04111	15242	2.2879	C6.9L3	L	C
CLUG_04111	15242	2.4044	C7.9L4	L	C
CLUG_04111	15242	2.2861	C8.9M1	M	C
CLUG_04111	15242	0.0003	C9.9M2	M	C
CLUG_04111	15242	0.0003	ctl1.AL1B	L	A
CLUG_04111	15242	2.3466	ctl2.AL1B	L	A
CLUG_04112	19182	1.3589	POSITION	UNK	P
CLUG_04112	19182	1.2623	A10.L4C	L	A
CLUG_04112	19182	1.4604	A11.L11G	L	A
CLUG_04112	19182	1.3316	A12.L10B	L	A
CLUG_04112	19182	1.4172	A13.L3B	L	A
CLUG_04112	19182	1.3293	A14.L4E	L	A
CLUG_04112	19182	1.3247	A15.L4G	L	A
CLUG_04112	19182	1.5190	A16.L7C	L	A
CLUG_04112	19182	1.3371	A17.L1B	L	A
CLUG_04112	19182	1.3991	A18.S4H	S	A
CLUG_04112	19182	1.4618	A19.S3B	S	A
CLUG_04112	19182	1.5196	A2.U10A	U	A
CLUG_04112	19182	1.2779	A20.S1E	S	A
CLUG_04112	19182	1.3303	A21.S8A	S	A
CLUG_04112	19182	1.3795	A22.UpperP	U	A
CLUG_04112	19182	1.1722	A23.LowerP	L	A
CLUG_04112	19182	1.3139	A24.SputuP	S	A
CLUG_04112	19182	1.2990	A3.U3G	U	A
CLUG_04112	19182	1.3446	A4.U3B	U	A
CLUG_04112	19182	1.3495	A5.U10D	U	A
CLUG_04112	19182	1.6074	A6.U5C	U	A
CLUG_04112	19182	1.3506	A7.U3E	U	A
CLUG_04112	19182	1.3378	A8.U2E	U	A
CLUG_04112	19182	1.4558	A9.L3D	L	A
CLUG_04112	19182	1.6791	ATCC42720	Blood	ATCC42720
CLUG_04112	19182	1.6835	B16.1310D	L	B
CLUG_04112	19182	1.6897	B17.1311G	L	B
CLUG_04112	19182	1.5469	B18.1312G	L	B
CLUG_04112	19182	1.8775	B19.1310A	L	B
CLUG_04112	19182	1.5524	B20.1311A	L	B
CLUG_04112	19182	1.5036	B21.1312A	L	B
CLUG_04112	19182	1.7535	B22.134E	U	B
CLUG_04112	19182	1.5200	B23.133H	U	B
CLUG_04112	19182	1.5832	B24.133F	U	B
CLUG_04112	19182	1.4808	B25.135C	U	B
CLUG_04112	19182	1.3857	B26.131A	U	B
CLUG_04112	19182	1.7667	B27.136A	U	B
CLUG_04112	19182	1.8246	B28.13UM	U	B
CLUG_04112	19182	1.8795	B29.13MM	M	B
CLUG_04112	19182	1.7467	C10.9M3	M	C
CLUG_04112	19182	1.8720	C11.9M41	M	C
CLUG_04112	19182	1.5423	C12.9U1	U	C
CLUG_04112	19182	1.6712	C13.9U2	U	C
CLUG_04112	19182	1.4496	C14.9U3	U	C
CLUG_04112	19182	1.6242	C15.9U4s	U	C
CLUG_04112	19182	1.8479	C30.13LM	L	C
CLUG_04112	19182	1.7226	C31.13MP	U	C
CLUG_04112	19182	1.7446	C4.9L1	L	C
CLUG_04112	19182	1.6979	C5.9L2	L	C
CLUG_04112	19182	1.7866	C6.9L3	L	C
CLUG_04112	19182	1.8376	C7.9L4	L	C
CLUG_04112	19182	1.6214	C8.9M1	M	C
CLUG_04112	19182	1.4923	C9.9M2	M	C
CLUG_04112	19182	1.4886	ctl1.AL1B	L	A
CLUG_04112	19182	1.5295	ctl2.AL1B	L	A
CLUG_04113	20727	1.1632	POSITION	UNK	P
CLUG_04113	20727	1.0612	A10.L4C	L	A
CLUG_04113	20727	1.2399	A11.L11G	L	A
CLUG_04113	20727	1.1548	A12.L10B	L	A
CLUG_04113	20727	1.1443	A13.L3B	L	A
CLUG_04113	20727	1.1060	A14.L4E	L	A
CLUG_04113	20727	1.1045	A15.L4G	L	A
CLUG_04113	20727	1.1890	A16.L7C	L	A
CLUG_04113	20727	1.0663	A17.L1B	L	A
CLUG_04113	20727	1.1281	A18.S4H	S	A
CLUG_04113	20727	1.1810	A19.S3B	S	A
CLUG_04113	20727	1.2039	A2.U10A	U	A
CLUG_04113	20727	1.0894	A20.S1E	S	A
CLUG_04113	20727	1.1112	A21.S8A	S	A
CLUG_04113	20727	1.1337	A22.UpperP	U	A
CLUG_04113	20727	0.9731	A23.LowerP	L	A
CLUG_04113	20727	1.1322	A24.SputuP	S	A
CLUG_04113	20727	1.1555	A3.U3G	U	A
CLUG_04113	20727	1.1099	A4.U3B	U	A
CLUG_04113	20727	1.1567	A5.U10D	U	A
CLUG_04113	20727	1.2464	A6.U5C	U	A
CLUG_04113	20727	1.1923	A7.U3E	U	A
CLUG_04113	20727	1.2638	A8.U2E	U	A
CLUG_04113	20727	1.1871	A9.L3D	L	A
CLUG_04113	20727	1.4422	ATCC42720	Blood	ATCC42720
CLUG_04113	20727	1.4442	B16.1310D	L	B
CLUG_04113	20727	1.4571	B17.1311G	L	B
CLUG_04113	20727	1.3659	B18.1312G	L	B
CLUG_04113	20727	1.5049	B19.1310A	L	B
CLUG_04113	20727	1.3950	B20.1311A	L	B
CLUG_04113	20727	1.3387	B21.1312A	L	B
CLUG_04113	20727	1.5326	B22.134E	U	B
CLUG_04113	20727	1.3049	B23.133H	U	B
CLUG_04113	20727	1.3428	B24.133F	U	B
CLUG_04113	20727	1.3148	B25.135C	U	B
CLUG_04113	20727	1.2032	B26.131A	U	B
CLUG_04113	20727	1.3769	B27.136A	U	B
CLUG_04113	20727	1.5244	B28.13UM	U	B
CLUG_04113	20727	1.5815	B29.13MM	M	B
CLUG_04113	20727	1.5818	C10.9M3	M	C
CLUG_04113	20727	1.6744	C11.9M41	M	C
CLUG_04113	20727	1.3086	C12.9U1	U	C
CLUG_04113	20727	1.4175	C13.9U2	U	C
CLUG_04113	20727	1.2899	C14.9U3	U	C
CLUG_04113	20727	1.3710	C15.9U4s	U	C
CLUG_04113	20727	1.6805	C30.13LM	L	C
CLUG_04113	20727	1.4728	C31.13MP	U	C
CLUG_04113	20727	1.5335	C4.9L1	L	C
CLUG_04113	20727	1.4830	C5.9L2	L	C
CLUG_04113	20727	1.5027	C6.9L3	L	C
CLUG_04113	20727	1.5735	C7.9L4	L	C
CLUG_04113	20727	1.3896	C8.9M1	M	C
CLUG_04113	20727	1.2470	C9.9M2	M	C
CLUG_04113	20727	1.2654	ctl1.AL1B	L	A
CLUG_04113	20727	1.3581	ctl2.AL1B	L	A
CLUG_04114	23791	1.2821	POSITION	UNK	P
CLUG_04114	23791	1.2689	A10.L4C	L	A
CLUG_04114	23791	1.4257	A11.L11G	L	A
CLUG_04114	23791	1.2974	A12.L10B	L	A
CLUG_04114	23791	1.3307	A13.L3B	L	A
CLUG_04114	23791	1.3246	A14.L4E	L	A
CLUG_04114	23791	1.3057	A15.L4G	L	A
CLUG_04114	23791	1.3683	A16.L7C	L	A
CLUG_04114	23791	1.2638	A17.L1B	L	A
CLUG_04114	23791	1.3225	A18.S4H	S	A
CLUG_04114	23791	1.4165	A19.S3B	S	A
CLUG_04114	23791	1.3488	A2.U10A	U	A
CLUG_04114	23791	1.2250	A20.S1E	S	A
CLUG_04114	23791	1.2641	A21.S8A	S	A
CLUG_04114	23791	1.3749	A22.UpperP	U	A
CLUG_04114	23791	1.2210	A23.LowerP	L	A
CLUG_04114	23791	1.3373	A24.SputuP	S	A
CLUG_04114	23791	1.2462	A3.U3G	U	A
CLUG_04114	23791	1.3047	A4.U3B	U	A
CLUG_04114	23791	1.2727	A5.U10D	U	A
CLUG_04114	23791	1.4574	A6.U5C	U	A
CLUG_04114	23791	1.3745	A7.U3E	U	A
CLUG_04114	23791	1.3434	A8.U2E	U	A
CLUG_04114	23791	1.3503	A9.L3D	L	A
CLUG_04114	23791	1.6158	ATCC42720	Blood	ATCC42720
CLUG_04114	23791	1.5773	B16.1310D	L	B
CLUG_04114	23791	1.6049	B17.1311G	L	B
CLUG_04114	23791	1.4956	B18.1312G	L	B
CLUG_04114	23791	1.7202	B19.1310A	L	B
CLUG_04114	23791	1.5042	B20.1311A	L	B
CLUG_04114	23791	1.4714	B21.1312A	L	B
CLUG_04114	23791	1.7293	B22.134E	U	B
CLUG_04114	23791	1.5214	B23.133H	U	B
CLUG_04114	23791	1.4555	B24.133F	U	B
CLUG_04114	23791	1.4246	B25.135C	U	B
CLUG_04114	23791	1.3901	B26.131A	U	B
CLUG_04114	23791	1.5539	B27.136A	U	B
CLUG_04114	23791	1.5995	B28.13UM	U	B
CLUG_04114	23791	1.7669	B29.13MM	M	B
CLUG_04114	23791	1.6577	C10.9M3	M	C
CLUG_04114	23791	1.8434	C11.9M41	M	C
CLUG_04114	23791	1.4637	C12.9U1	U	C
CLUG_04114	23791	1.6194	C13.9U2	U	C
CLUG_04114	23791	1.4466	C14.9U3	U	C
CLUG_04114	23791	1.5424	C15.9U4s	U	C
CLUG_04114	23791	1.7861	C30.13LM	L	C
CLUG_04114	23791	1.5787	C31.13MP	U	C
CLUG_04114	23791	1.6905	C4.9L1	L	C
CLUG_04114	23791	1.6604	C5.9L2	L	C
CLUG_04114	23791	1.7276	C6.9L3	L	C
CLUG_04114	23791	1.8800	C7.9L4	L	C
CLUG_04114	23791	1.5175	C8.9M1	M	C
CLUG_04114	23791	1.3831	C9.9M2	M	C
CLUG_04114	23791	1.4472	ctl1.AL1B	L	A
CLUG_04114	23791	1.4430	ctl2.AL1B	L	A
CLUG_04115	26182	1.5678	POSITION	UNK	P
CLUG_04115	26182	1.5151	A10.L4C	L	A
CLUG_04115	26182	1.6344	A11.L11G	L	A
CLUG_04115	26182	1.4794	A12.L10B	L	A
CLUG_04115	26182	1.5713	A13.L3B	L	A
CLUG_04115	26182	1.3912	A14.L4E	L	A
CLUG_04115	26182	1.4225	A15.L4G	L	A
CLUG_04115	26182	1.6174	A16.L7C	L	A
CLUG_04115	26182	1.6139	A17.L1B	L	A
CLUG_04115	26182	1.6009	A18.S4H	S	A
CLUG_04115	26182	1.6931	A19.S3B	S	A
CLUG_04115	26182	1.4151	A2.U10A	U	A
CLUG_04115	26182	1.5194	A20.S1E	S	A
CLUG_04115	26182	1.5436	A21.S8A	S	A
CLUG_04115	26182	1.6475	A22.UpperP	U	A
CLUG_04115	26182	1.4417	A23.LowerP	L	A
CLUG_04115	26182	1.5649	A24.SputuP	S	A
CLUG_04115	26182	1.4579	A3.U3G	U	A
CLUG_04115	26182	1.4778	A4.U3B	U	A
CLUG_04115	26182	1.5540	A5.U10D	U	A
CLUG_04115	26182	1.6582	A6.U5C	U	A
CLUG_04115	26182	1.4814	A7.U3E	U	A
CLUG_04115	26182	1.6051	A8.U2E	U	A
CLUG_04115	26182	1.5055	A9.L3D	L	A
CLUG_04115	26182	1.8071	ATCC42720	Blood	ATCC42720
CLUG_04115	26182	1.9007	B16.1310D	L	B
CLUG_04115	26182	1.8226	B17.1311G	L	B
CLUG_04115	26182	1.6704	B18.1312G	L	B
CLUG_04115	26182	1.9630	B19.1310A	L	B
CLUG_04115	26182	1.6813	B20.1311A	L	B
CLUG_04115	26182	1.6474	B21.1312A	L	B
CLUG_04115	26182	1.8783	B22.134E	U	B
CLUG_04115	26182	1.6528	B23.133H	U	B
CLUG_04115	26182	1.7370	B24.133F	U	B
CLUG_04115	26182	1.6314	B25.135C	U	B
CLUG_04115	26182	1.5332	B26.131A	U	B
CLUG_04115	26182	1.8226	B27.136A	U	B
CLUG_04115	26182	2.0090	B28.13UM	U	B
CLUG_04115	26182	1.9777	B29.13MM	M	B
CLUG_04115	26182	1.8525	C10.9M3	M	C
CLUG_04115	26182	1.9469	C11.9M41	M	C
CLUG_04115	26182	1.5699	C12.9U1	U	C
CLUG_04115	26182	1.7269	C13.9U2	U	C
CLUG_04115	26182	1.5667	C14.9U3	U	C
CLUG_04115	26182	1.6658	C15.9U4s	U	C
CLUG_04115	26182	2.0494	C30.13LM	L	C
CLUG_04115	26182	1.8506	C31.13MP	U	C
CLUG_04115	26182	1.7763	C4.9L1	L	C
CLUG_04115	26182	1.7822	C5.9L2	L	C
CLUG_04115	26182	1.8513	C6.9L3	L	C
CLUG_04115	26182	1.9167	C7.9L4	L	C
CLUG_04115	26182	1.7061	C8.9M1	M	C
CLUG_04115	26182	1.6150	C9.9M2	M	C
CLUG_04115	26182	1.5466	ctl1.AL1B	L	A
CLUG_04115	26182	1.5116	ctl2.AL1B	L	A
CLUG_04116	28147	1.2581	POSITION	UNK	P
CLUG_04116	28147	1.2157	A10.L4C	L	A
CLUG_04116	28147	1.2464	A11.L11G	L	A
CLUG_04116	28147	1.2930	A12.L10B	L	A
CLUG_04116	28147	1.2847	A13.L3B	L	A
CLUG_04116	28147	1.1843	A14.L4E	L	A
CLUG_04116	28147	1.1271	A15.L4G	L	A
CLUG_04116	28147	1.3463	A16.L7C	L	A
CLUG_04116	28147	1.2155	A17.L1B	L	A
CLUG_04116	28147	1.2524	A18.S4H	S	A
CLUG_04116	28147	1.3000	A19.S3B	S	A
CLUG_04116	28147	1.1819	A2.U10A	U	A
CLUG_04116	28147	1.2212	A20.S1E	S	A
CLUG_04116	28147	1.2079	A21.S8A	S	A
CLUG_04116	28147	1.2970	A22.UpperP	U	A
CLUG_04116	28147	1.2183	A23.LowerP	L	A
CLUG_04116	28147	1.3122	A24.SputuP	S	A
CLUG_04116	28147	1.2540	A3.U3G	U	A
CLUG_04116	28147	1.3039	A4.U3B	U	A
CLUG_04116	28147	1.2122	A5.U10D	U	A
CLUG_04116	28147	1.3827	A6.U5C	U	A
CLUG_04116	28147	1.2871	A7.U3E	U	A
CLUG_04116	28147	1.3625	A8.U2E	U	A
CLUG_04116	28147	1.3234	A9.L3D	L	A
CLUG_04116	28147	1.4901	ATCC42720	Blood	ATCC42720
CLUG_04116	28147	1.5442	B16.1310D	L	B
CLUG_04116	28147	1.5157	B17.1311G	L	B
CLUG_04116	28147	1.3859	B18.1312G	L	B
CLUG_04116	28147	1.6647	B19.1310A	L	B
CLUG_04116	28147	1.4347	B20.1311A	L	B
CLUG_04116	28147	1.4150	B21.1312A	L	B
CLUG_04116	28147	1.6422	B22.134E	U	B
CLUG_04116	28147	1.3483	B23.133H	U	B
CLUG_04116	28147	1.4252	B24.133F	U	B
CLUG_04116	28147	1.3801	B25.135C	U	B
CLUG_04116	28147	1.2870	B26.131A	U	B
CLUG_04116	28147	1.5212	B27.136A	U	B
CLUG_04116	28147	1.5665	B28.13UM	U	B
CLUG_04116	28147	1.7313	B29.13MM	M	B
CLUG_04116	28147	1.6762	C10.9M3	M	C
CLUG_04116	28147	1.7372	C11.9M41	M	C
CLUG_04116	28147	1.3616	C12.9U1	U	C
CLUG_04116	28147	1.5048	C13.9U2	U	C
CLUG_04116	28147	1.3141	C14.9U3	U	C
CLUG_04116	28147	1.4549	C15.9U4s	U	C
CLUG_04116	28147	1.7232	C30.13LM	L	C
CLUG_04116	28147	1.5021	C31.13MP	U	C
CLUG_04116	28147	1.5292	C4.9L1	L	C
CLUG_04116	28147	1.6026	C5.9L2	L	C
CLUG_04116	28147	1.7045	C6.9L3	L	C
CLUG_04116	28147	1.7524	C7.9L4	L	C
CLUG_04116	28147	1.4795	C8.9M1	M	C
CLUG_04116	28147	1.3817	C9.9M2	M	C
CLUG_04116	28147	1.3766	ctl1.AL1B	L	A
CLUG_04116	28147	1.4205	ctl2.AL1B	L	A
CLUG_04117	30016	1.2497	POSITION	UNK	P
CLUG_04117	30016	1.1362	A10.L4C	L	A
CLUG_04117	30016	1.3179	A11.L11G	L	A
CLUG_04117	30016	1.2450	A12.L10B	L	A
CLUG_04117	30016	1.2474	A13.L3B	L	A
CLUG_04117	30016	1.1927	A14.L4E	L	A
CLUG_04117	30016	1.1039	A15.L4G	L	A
CLUG_04117	30016	1.2625	A16.L7C	L	A
CLUG_04117	30016	1.3028	A17.L1B	L	A
CLUG_04117	30016	1.2420	A18.S4H	S	A
CLUG_04117	30016	1.2840	A19.S3B	S	A
CLUG_04117	30016	1.1644	A2.U10A	U	A
CLUG_04117	30016	1.1994	A20.S1E	S	A
CLUG_04117	30016	1.2499	A21.S8A	S	A
CLUG_04117	30016	1.2632	A22.UpperP	U	A
CLUG_04117	30016	1.1088	A23.LowerP	L	A
CLUG_04117	30016	1.3113	A24.SputuP	S	A
CLUG_04117	30016	1.1925	A3.U3G	U	A
CLUG_04117	30016	1.2049	A4.U3B	U	A
CLUG_04117	30016	1.2126	A5.U10D	U	A
CLUG_04117	30016	1.3000	A6.U5C	U	A
CLUG_04117	30016	1.1764	A7.U3E	U	A
CLUG_04117	30016	1.3028	A8.U2E	U	A
CLUG_04117	30016	1.3217	A9.L3D	L	A
CLUG_04117	30016	1.4994	ATCC42720	Blood	ATCC42720
CLUG_04117	30016	1.5134	B16.1310D	L	B
CLUG_04117	30016	1.5021	B17.1311G	L	B
CLUG_04117	30016	1.3635	B18.1312G	L	B
CLUG_04117	30016	1.6121	B19.1310A	L	B
CLUG_04117	30016	1.3252	B20.1311A	L	B
CLUG_04117	30016	1.4220	B21.1312A	L	B
CLUG_04117	30016	1.5984	B22.134E	U	B
CLUG_04117	30016	1.3412	B23.133H	U	B
CLUG_04117	30016	1.3868	B24.133F	U	B
CLUG_04117	30016	1.3174	B25.135C	U	B
CLUG_04117	30016	1.3018	B26.131A	U	B
CLUG_04117	30016	1.4247	B27.136A	U	B
CLUG_04117	30016	1.4710	B28.13UM	U	B
CLUG_04117	30016	1.6702	B29.13MM	M	B
CLUG_04117	30016	1.6315	C10.9M3	M	C
CLUG_04117	30016	1.7463	C11.9M41	M	C
CLUG_04117	30016	1.3826	C12.9U1	U	C
CLUG_04117	30016	1.4718	C13.9U2	U	C
CLUG_04117	30016	1.3436	C14.9U3	U	C
CLUG_04117	30016	1.4177	C15.9U4s	U	C
CLUG_04117	30016	1.6740	C30.13LM	L	C
CLUG_04117	30016	1.5501	C31.13MP	U	C
CLUG_04117	30016	1.4545	C4.9L1	L	C
CLUG_04117	30016	1.6050	C5.9L2	L	C
CLUG_04117	30016	1.5479	C6.9L3	L	C
CLUG_04117	30016	1.7357	C7.9L4	L	C
CLUG_04117	30016	1.4415	C8.9M1	M	C
CLUG_04117	30016	1.3411	C9.9M2	M	C
CLUG_04117	30016	1.2951	ctl1.AL1B	L	A
CLUG_04117	30016	1.4314	ctl2.AL1B	L	A
CLUG_04118	32063	1.2701	POSITION	UNK	P
CLUG_04118	32063	1.2515	A10.L4C	L	A
CLUG_04118	32063	1.2378	A11.L11G	L	A
CLUG_04118	32063	1.3213	A12.L10B	L	A
CLUG_04118	32063	1.2399	A13.L3B	L	A
CLUG_04118	32063	1.0795	A14.L4E	L	A
CLUG_04118	32063	1.1167	A15.L4G	L	A
CLUG_04118	32063	1.3443	A16.L7C	L	A
CLUG_04118	32063	1.2040	A17.L1B	L	A
CLUG_04118	32063	1.3052	A18.S4H	S	A
CLUG_04118	32063	1.2719	A19.S3B	S	A
CLUG_04118	32063	1.2501	A2.U10A	U	A
CLUG_04118	32063	1.2889	A20.S1E	S	A
CLUG_04118	32063	1.2770	A21.S8A	S	A
CLUG_04118	32063	1.3459	A22.UpperP	U	A
CLUG_04118	32063	1.2770	A23.LowerP	L	A
CLUG_04118	32063	1.3137	A24.SputuP	S	A
CLUG_04118	32063	1.2538	A3.U3G	U	A
CLUG_04118	32063	1.2785	A4.U3B	U	A
CLUG_04118	32063	1.2225	A5.U10D	U	A
CLUG_04118	32063	1.3370	A6.U5C	U	A
CLUG_04118	32063	1.2610	A7.U3E	U	A
CLUG_04118	32063	1.3575	A8.U2E	U	A
CLUG_04118	32063	1.2690	A9.L3D	L	A
CLUG_04118	32063	1.4662	ATCC42720	Blood	ATCC42720
CLUG_04118	32063	1.5778	B16.1310D	L	B
CLUG_04118	32063	1.5430	B17.1311G	L	B
CLUG_04118	32063	1.4325	B18.1312G	L	B
CLUG_04118	32063	1.6449	B19.1310A	L	B
CLUG_04118	32063	1.4047	B20.1311A	L	B
CLUG_04118	32063	1.3624	B21.1312A	L	B
CLUG_04118	32063	1.5304	B22.134E	U	B
CLUG_04118	32063	1.3147	B23.133H	U	B
CLUG_04118	32063	1.4333	B24.133F	U	B
CLUG_04118	32063	1.3859	B25.135C	U	B
CLUG_04118	32063	1.3346	B26.131A	U	B
CLUG_04118	32063	1.3786	B27.136A	U	B
CLUG_04118	32063	1.3782	B28.13UM	U	B
CLUG_04118	32063	1.7073	B29.13MM	M	B
CLUG_04118	32063	1.6607	C10.9M3	M	C
CLUG_04118	32063	1.7542	C11.9M41	M	C
CLUG_04118	32063	1.3802	C12.9U1	U	C
CLUG_04118	32063	1.4816	C13.9U2	U	C
CLUG_04118	32063	1.3336	C14.9U3	U	C
CLUG_04118	32063	1.4254	C15.9U4s	U	C
CLUG_04118	32063	1.6647	C30.13LM	L	C
CLUG_04118	32063	1.5352	C31.13MP	U	C
CLUG_04118	32063	1.5910	C4.9L1	L	C
CLUG_04118	32063	1.6102	C5.9L2	L	C
CLUG_04118	32063	1.6178	C6.9L3	L	C
CLUG_04118	32063	1.6982	C7.9L4	L	C
CLUG_04118	32063	1.4134	C8.9M1	M	C
CLUG_04118	32063	1.3377	C9.9M2	M	C
CLUG_04118	32063	1.3657	ctl1.AL1B	L	A
CLUG_04118	32063	1.4697	ctl2.AL1B	L	A
CLUG_04119	35245	1.2463	POSITION	UNK	P
CLUG_04119	35245	1.1987	A10.L4C	L	A
CLUG_04119	35245	1.2748	A11.L11G	L	A
CLUG_04119	35245	1.3656	A12.L10B	L	A
CLUG_04119	35245	1.2654	A13.L3B	L	A
CLUG_04119	35245	1.2024	A14.L4E	L	A
CLUG_04119	35245	1.1573	A15.L4G	L	A
CLUG_04119	35245	1.3408	A16.L7C	L	A
CLUG_04119	35245	1.2511	A17.L1B	L	A
CLUG_04119	35245	1.2827	A18.S4H	S	A
CLUG_04119	35245	1.3252	A19.S3B	S	A
CLUG_04119	35245	1.2356	A2.U10A	U	A
CLUG_04119	35245	1.2784	A20.S1E	S	A
CLUG_04119	35245	1.2913	A21.S8A	S	A
CLUG_04119	35245	1.3831	A22.UpperP	U	A
CLUG_04119	35245	1.1912	A23.LowerP	L	A
CLUG_04119	35245	1.2915	A24.SputuP	S	A
CLUG_04119	35245	1.2915	A3.U3G	U	A
CLUG_04119	35245	1.3430	A4.U3B	U	A
CLUG_04119	35245	1.2765	A5.U10D	U	A
CLUG_04119	35245	1.3421	A6.U5C	U	A
CLUG_04119	35245	1.3573	A7.U3E	U	A
CLUG_04119	35245	1.3263	A8.U2E	U	A
CLUG_04119	35245	1.3229	A9.L3D	L	A
CLUG_04119	35245	1.4874	ATCC42720	Blood	ATCC42720
CLUG_04119	35245	1.6728	B16.1310D	L	B
CLUG_04119	35245	1.5584	B17.1311G	L	B
CLUG_04119	35245	1.4880	B18.1312G	L	B
CLUG_04119	35245	1.7445	B19.1310A	L	B
CLUG_04119	35245	1.4687	B20.1311A	L	B
CLUG_04119	35245	1.4812	B21.1312A	L	B
CLUG_04119	35245	1.6145	B22.134E	U	B
CLUG_04119	35245	1.3763	B23.133H	U	B
CLUG_04119	35245	1.5375	B24.133F	U	B
CLUG_04119	35245	1.3764	B25.135C	U	B
CLUG_04119	35245	1.3840	B26.131A	U	B
CLUG_04119	35245	1.4919	B27.136A	U	B
